country,date,GDP_Per_Capita_Current_USD,Total_Population,Population_Female_Percentage,Population_Male_Percentage,Electricity_Access_Urban_Percentage,Electricity_Access_Rural_Percentage,Total_Electricity_Output_GWh
Pacific island small states,2010,2900.92919415648,2289399.0,49.3287962476086,50.6712037523914,,,
Pacific island small states,2011,3339.33261214487,2320899.0,49.3768559243405,50.6231440756595,,,
Pacific island small states,2012,3493.08705679511,2351924.0,49.4262999255625,50.5737000744375,,,
Pacific island small states,2013,3584.6215764592,2382931.0,49.4726656232024,50.5273343767976,,,
Pacific island small states,2014,3846.91150223659,2414338.0,49.515810011713,50.484189988287,,,
Pacific island small states,2015,3722.7745565917,2445989.0,49.5598114158982,50.4401885841018,,,
Pacific island small states,2016,3856.70459060951,2477794.0,49.5984914769342,50.4015085230658,,,
Pacific island small states,2017,4099.79965867267,2509999.0,49.6391233954171,50.3608766045829,,,
Pacific island small states,2018,4247.0901276249,2542009.0,49.6865088792699,50.3134911207301,,,
Pacific island small states,2019,4136.34140894161,2568656.0,49.735697950211,50.264302049789,,,
Pacific island small states,2020,3592.04110507296,2595522.0,49.7830703534225,50.2169296465775,,,
Pacific island small states,2021,3600.81254375167,2625493.0,49.8177285525131,50.1822714474869,,,
Pacific island small states,2022,3896.81060847355,2656049.0,49.8340968818163,50.1659031181836,,,
Pacific island small states,2023,4173.79964748513,2689224.0,49.8398427214446,50.1601572785554,,,
Pacific island small states,2024,4453.58561280276,2722467.0,49.8406226157046,50.1593773842954,,,
Pakistan,2000,642.338346499898,154879127.0,48.3701773988575,51.6298226011425,95.8102493286133,65.070346505254,68116.0
Pakistan,2001,609.939506905073,159270907.0,48.3751489427705,51.6248510572295,96.007682800293,68.4996699471158,72430.0
Pakistan,2002,599.937345723927,163222549.0,48.4198754915903,51.5801245084097,96.202507019043,68.9291432965784,75704.0
Pakistan,2003,672.44178669894,167110248.0,48.4642967649459,51.5357032350541,96.3975296020508,70.8569062022808,80830.0
Pakistan,2004,771.902247348954,171286000.0,48.48501453709,51.51498546291,96.595573425293,72.7950324329079,85629.0
Pakistan,2005,827.619861189926,175453212.0,48.5065491505134,51.4934508494866,96.4,74.27,93629.0
Pakistan,2006,900.873564984808,179682690.0,48.5370897522901,51.4629102477099,97.0119857788086,76.7385855523316,98213.0
Pakistan,2007,998.090114197524,184493231.0,48.575262904903,51.424737095097,98.3,84.4,95661.0
Pakistan,2008,1067.04324565284,189499113.0,48.6139679186783,51.3860320813217,97.473503112793,80.8296813001982,91616.0
Pakistan,2009,963.788066395225,194376534.0,48.6530452281858,51.3469547718142,97.73,87.1,95357.0
Pakistan,2010,987.304571124485,199239047.0,48.687609914135,51.312390085865,97.984245300293,85.0974733363922,94384.0
Pakistan,2011,1131.73513834324,203746065.0,48.7206739428317,51.2793260571683,98.08,87.9,95090.0
Pakistan,2012,1204.36475491585,207667125.0,48.7504890338324,51.2495109661676,98.5306930541992,89.5268198759135,96125.0
Pakistan,2013,1225.4340119198,211073978.0,48.7775250591168,51.2224749408832,99.8,90.5,104076.0
Pakistan,2014,1266.61340849959,214264647.0,48.8034421282761,51.1965578717239,99.0985717773438,94.1020275363114,106988.0
Pakistan,2015,1380.47020838317,217290883.0,48.8283693890645,51.1716306109355,98.7,90.37,110861.0
Pakistan,2016,1424.69161195897,220138869.0,48.8517613852191,51.1482386147809,99.6738891601563,98.807673698578,
Pakistan,2017,1519.23459514248,223273967.0,48.8756452291637,51.1243547708363,,,
Pakistan,2018,1569.33814626355,226928892.0,48.9007906983444,51.0992093016556,,,
Pakistan,2019,1390.41690981745,230800899.0,48.9258044394611,51.0741955605389,,,
Pakistan,2020,1278.39735206896,235001746.0,48.9561154154148,51.0438845845852,,,
Pakistan,2021,1455.31922370186,239477801.0,49.0059838532006,50.9940161467994,,,
Pakistan,2022,1538.3228133171,243700667.0,49.0898397910417,50.9101602089583,,,
Pakistan,2023,1360.32417758419,247504495.0,49.2004177572597,50.7995822427404,,,
Pakistan,2024,1478.77277977996,251269164.0,49.2841049500372,50.7158950499628,,,
Palau,2000,7798.07504193852,19178.0,45.4374804463448,54.5625195536552,99.373405456543,96.1812071137958,107.0
Palau,2001,8239.26354006532,19352.0,45.5405126085159,54.4594873914841,99.3422698974609,96.0863946373576,110.0
Palau,2002,8340.18981304558,19503.0,45.705788852997,54.294211147003,99.3085250854492,95.9512330368517,109.0
Palau,2003,7862.3931898737,19659.0,45.8799593082401,54.1200406917599,99.2749786376953,95.7863338673172,110.0
Palau,2004,8393.73052541231,19820.0,46.0824378184754,53.9175621815246,99.2444458007813,95.6015013609099,113.6
Palau,2005,9635.28357539048,19819.0,46.2811585427389,53.7188414572611,99.6992983628466,97.5495915985998,118.0
Palau,2006,9881.65970716981,19593.0,46.4298473944776,53.5701526055224,99.2037124633789,95.2480855889977,107.6
Palau,2007,10402.5367528907,19302.0,46.5547611646462,53.4452388353539,99.1991424560547,95.1280372897934,99.6
Palau,2008,10577.501907762,19009.0,46.6621074227997,53.3378925772003,99.2080917358398,95.0748282736447,91.2
Palau,2009,10147.7741092815,18709.0,46.7664350614645,53.2335649385356,99.2295303344727,95.0959699790083,82.8
Palau,2010,10221.9163762354,18396.0,46.8797564687976,53.1202435312024,99.2616882324219,95.1935625896448,94.8
Palau,2011,10993.6038613491,18078.0,47.0155446147038,52.9844553852962,99.3027725219726,95.3654542861902,94.75
Palau,2012,12137.1732239921,17765.0,47.1657754010695,52.8342245989305,98.4909751164213,96.2468970732814,94.75
Palau,2013,12698.9240118945,17648.0,47.0931550317316,52.9068449682684,99.4045791625977,95.9256735976026,94.75
Palau,2014,13863.4544155068,17715.0,46.7882140438022,53.2117859561978,100.0,98.6,94.85
Palau,2015,16154.0532152373,17770.0,46.5334833989871,53.4665166010129,99.5206680297852,96.7420336257579,94.85
Palau,2016,17150.4759377239,17797.0,46.3868285007867,53.6131714992133,99.5799026489258,97.2302593103519,
Palau,2017,16401.7847567871,17812.0,46.2609476757242,53.7390523242758,,,
Palau,2018,16166.9671073752,17814.0,46.1210284046256,53.8789715953744,,,
Palau,2019,15846.7968470167,17798.0,45.982694684796,54.017305315204,,,
Palau,2020,14708.2119536914,17792.0,45.9532374100719,54.0467625899281,,,
Palau,2021,13009.2481630213,17783.0,46.0102344936175,53.9897655063825,,,
Palau,2022,13729.7602761496,17759.0,46.0611520918971,53.9388479081029,,,
Palau,2023,15610.8231931032,17727.0,46.0991707564732,53.9008292435268,,,
Palau,2024,,17695.0,46.1403707052441,53.8596292947559,,,
Panama,2000,3975.09310275544,3010369.0,49.736278089589,50.263721910411,97.19,52.16,4887.0
Panama,2001,3991.77672094655,3069537.0,49.7483496696733,50.2516503303267,97.1067657470703,55.5507968984434,5124.0
Panama,2002,4090.58616456082,3129344.0,49.7596301333442,50.2403698666558,97.2111968994141,56.9978436363979,5293.0
Panama,2003,4264.66428949623,3189807.0,49.770283907459,50.229716092541,97.3158340454102,71.539546257849,5576.0
Panama,2004,4644.56581177581,3251155.0,49.7808162886163,50.2191837113837,97.4234848022461,59.9179995743012,5761.0
Panama,2005,5017.74110414832,3313026.0,49.7918821041549,50.2081178958451,97.5369720458984,61.4158315899362,5827.0
Panama,2006,5528.76705854901,3375024.0,49.8038236172543,50.1961763827457,97.6591110229492,62.9547774833874,5989.0
Panama,2007,6317.8173051466,3437490.0,49.8167267395687,50.1832732604313,97.792724609375,64.5463806873932,6456.0
Panama,2008,7347.59049046839,3500648.0,49.8308027542329,50.1691972457671,97.9398498535156,66.2026752402876,6425.0
Panama,2009,7796.92618363433,3564381.0,49.8462706427848,50.1537293572152,98.0994720458984,67.9213398763567,6915.0
Panama,2010,8331.46422259967,3628535.0,49.8619552689874,50.1380447310126,98.7,61.65,7383.0
Panama,2011,9662.29590911979,3693505.0,49.876878466389,50.123121533611,98.4490737915039,71.5260073472774,7822.0
Panama,2012,11064.8063662003,3759256.0,49.8904171172214,50.1095828827786,98.6354751586914,73.4007963667136,8603.0
Panama,2013,12273.3224983788,3825329.0,49.9008059176087,50.0991940823914,98.3,68.4,8958.0
Panama,2014,13213.1989591137,3892101.0,49.9093163306913,50.0906836693087,99.022575378418,77.2764310129165,9287.0
Panama,2015,14082.6548434996,3960035.0,49.9153669096359,50.0846330903641,99.2196884155274,79.2698355372932,10296.0
Panama,2016,14832.3611652459,4029086.0,49.9194234326536,50.0805765673464,99.417106628418,81.2950521000033,
Panama,2017,15694.6297518495,4098707.0,49.9228415205088,50.0771584794912,,,
Panama,2018,16151.3273433486,4167860.0,49.9271928694359,50.0728071305641,,,
Panama,2019,16477.9066268111,4234700.0,49.9340449146339,50.0659550853661,,,
Panama,2020,13290.5608397749,4293261.0,49.949886578058,50.050113421942,,,
Panama,2021,15509.8069124139,4345405.0,49.9700488216864,50.0299511783136,,,
Panama,2022,17378.6070017557,4400773.0,49.9815600577444,50.0184399422556,,,
Panama,2023,18797.1933994045,4458759.0,49.9889543256319,50.0110456743681,,,
Panama,2024,19161.2188501596,4515577.0,49.9952387026594,50.0047612973406,,,
Papua New Guinea,2000,635.957919047725,5537064.0,47.9128736660573,52.0871263339427,63.300838470459,4.44003695766942,2373.0
Papua New Guinea,2001,537.847459634131,5728435.0,47.9415058388548,52.0584941611452,63.8436508178711,5.0857785938982,2687.0
Papua New Guinea,2002,506.331789534482,5924003.0,47.9493173788062,52.0506826211938,64.3838500976563,5.71494516674929,2885.0
Papua New Guinea,2003,577.467922387259,6123997.0,47.9570698749412,52.0429301250588,64.9242477416992,6.33680292540159,3178.0
Papua New Guinea,2004,620.596147680561,6328041.0,47.9647176748697,52.0352823251303,65.4676742553711,6.95859991637067,3402.0
Papua New Guinea,2005,744.486489977433,6535905.0,47.9720099970853,52.0279900029147,66.0169296264648,7.58552779635718,3438.0
Papua New Guinea,2006,1238.18282926706,6747720.0,47.9791176902542,52.0208823097458,61.3,6.5,3348.0
Papua New Guinea,2007,1370.753415829,6963345.0,47.9862049058319,52.0137950941681,67.1442108154297,8.88302525189324,3429.0
Papua New Guinea,2008,1624.79319935188,7183002.0,47.9940838106407,52.0059161893593,67.7271041870117,9.56506538059782,3510.0
Papua New Guinea,2009,1568.83193368607,7406438.0,48.0038717666981,51.9961282333019,68.3224945068359,10.2693660503629,3486.0
Papua New Guinea,2010,1866.86889851208,7633523.0,48.0159030109689,51.9840969890311,71.2,9.0,3631.0
Papua New Guinea,2011,2288.37591141234,7859346.0,48.0345311174747,51.9654688825253,69.5436248779297,11.7326726818773,3666.0
Papua New Guinea,2012,2635.0873631547,8081390.0,48.0606925293792,51.9393074706208,70.1658020019531,12.4846218727694,3764.0
Papua New Guinea,2013,2560.77458976327,8302698.0,48.0910903901358,51.9089096098642,70.7933349609375,13.2374759684599,3964.0
Papua New Guinea,2014,2723.17529825196,8523441.0,48.1249884876308,51.8750115123692,71.424430847168,13.988105472925,4176.0
Papua New Guinea,2015,2484.5963398603,8743246.0,48.1617467928959,51.8382532071041,72.0573196411133,14.7340440864416,4176.0
Papua New Guinea,2016,2316.39479758492,8961718.0,48.2005066663007,51.7994933336993,72.6904983520508,15.4713485991113,
Papua New Guinea,2017,2477.76530986323,9178714.0,48.2402872559271,51.7597127440729,,,
Papua New Guinea,2018,2566.36833735041,9394513.0,48.2804696741598,51.7195303258402,,,
Papua New Guinea,2019,2575.77274140393,9609010.0,48.3212006231651,51.6787993768349,,,
Papua New Guinea,2020,2429.61134585269,9815746.0,48.3692528311144,51.6307471688856,,,
Papua New Guinea,2021,2607.57861874444,10012896.0,48.4226841065762,51.5773158934238,,,
Papua New Guinea,2022,3102.28968594061,10203169.0,48.4752875821926,51.5247124178074,,,
Papua New Guinea,2023,2966.06830432055,10389635.0,48.525809475098,51.474190524902,,,
Papua New Guinea,2024,3006.70564478923,10576502.0,48.5725761289107,51.4274238710893,,,
Paraguay,2000,1736.11729210765,5100868.0,49.4971051985662,50.5028948014338,97.6001663208008,78.3867784975119,53492.0
Paraguay,2001,1637.68615122932,5187689.0,49.4956329310348,50.5043670689652,97.925846,82.037194,45317.0
Paraguay,2002,1367.76506935997,5261328.0,49.4941201156818,50.5058798843182,97.754926,82.57199,48212.0
Paraguay,2003,1443.99885236205,5326436.0,49.4986611124848,50.5013388875152,97.80421,84.989224,51771.0
Paraguay,2004,1786.21533938543,5388175.0,49.5096483521134,50.4903516478866,97.533542,86.986468,51931.0
Paraguay,2005,1970.87169852378,5448097.0,49.5217229939696,50.4782770060304,98.394309,88.99675,51166.0
Paraguay,2006,2439.43124694576,5505148.0,49.5346990734307,50.4653009265693,98.536399,94.092832,53784.0
Paraguay,2007,3211.93621659546,5559386.0,49.5488981069316,50.4511018930684,98.833535,92.742488,53725.0
Paraguay,2008,4384.95469437803,5613574.0,49.5642792923509,50.4357207076491,99.009049,93.256852,55464.0
Paraguay,2009,3941.84815479431,5671236.0,49.5803296529487,50.4196703470513,98.388943,94.596283,54959.0
Paraguay,2010,4750.96273669458,5737971.0,49.5959285956656,50.4040714043344,99.495933,94.268077,54066.0
Paraguay,2011,5805.40154542925,5814626.0,49.6105251843412,50.3894748156588,99.555902,96.253098,57625.0
Paraguay,2012,5642.16991672846,5897008.0,49.6250810580552,50.3749189419448,99.638662,95.143326,60235.0
Paraguay,2013,6435.68342733004,5982445.0,49.6406151064682,50.3593848935318,99.771428,97.892911,60381.0
Paraguay,2014,6652.25478942461,6069811.0,49.6573864231709,50.3426135768291,99.831939,97.74687,55282.0
Paraguay,2015,5879.33792308762,6159103.0,49.6747172437285,50.3252827562715,99.815336,98.59416,55744.0
Paraguay,2016,5775.15963399596,6249126.0,49.692652971416,50.307347028584,99.9,96.1,
Paraguay,2017,6152.2671153779,6338660.0,49.7120290862692,50.2879709137308,,,
Paraguay,2018,6258.44991640984,6427382.0,49.731585892981,50.268414107019,,,
Paraguay,2019,5821.18199548738,6515058.0,49.7505624662129,50.2494375337871,,,
Paraguay,2020,5365.47220721104,6603739.0,49.7727802729968,50.2272197270032,,,
Paraguay,2021,5976.93179789949,6684182.0,49.8047779070049,50.1952220929951,,,
Paraguay,2022,6205.62595379319,6760464.0,49.8328517095868,50.1671482904132,,,
Paraguay,2023,6299.99026533713,6844146.0,49.8491411492391,50.1508588507609,,,
Paraguay,2024,6416.09708970845,6929153.0,49.8623280507733,50.1376719492267,,,
Peru,2000,1945.41338451698,26598331.0,49.949400960534,50.0505990394661,95.160342,28.944198,19914.0
Peru,2001,1929.57273038846,26964601.0,49.938068803614,50.061931196386,92.363804,27.617721,20778.0
Peru,2002,2007.37019626753,27288217.0,49.9263986357189,50.0736013642812,93.830749,29.971636,21983.0
Peru,2003,2129.44114197634,27580490.0,49.9156070106079,50.0843929893921,93.762531,29.695809,22924.0
Peru,2004,2397.25147277714,27852190.0,49.907059373069,50.0929406269309,94.305688,32.028739,24255.0
Peru,2005,2706.66947297608,28101180.0,49.8990202582589,50.1009797417411,94.65564,34.584732,25499.0
Peru,2006,3129.55996496982,28324491.0,49.8896979296115,50.1103020703885,96.160471,39.626711,27358.0
Peru,2007,3581.0893081917,28530699.0,49.8792528665089,50.1207471334911,95.809539,45.41024,29931.0
Peru,2008,4197.58444634142,28719041.0,49.8962186830605,50.1037813169395,97.041166,50.133503,32430.0
Peru,2009,4181.18755462253,28896811.0,49.9405245789925,50.0594754210075,97.476145,55.129787,32929.0
Peru,2010,5072.11494019615,29086019.0,49.9817609972076,50.0182390027924,98.142493,58.5864,35890.0
Peru,2011,5861.35793645245,29304086.0,50.0173439982856,49.9826560017144,98.376636,64.237932,39223.0
Peru,2012,6519.37852981527,29550366.0,50.048117847339,49.951882152661,98.629566,68.558489,39969.0
Peru,2013,6746.80025696601,29817919.0,50.0761102744964,49.9238897255036,98.779725,71.597192,43506.0
Peru,2014,6667.13410360861,30115826.0,50.0992136161233,49.9007863838767,98.880892,74.504761,45726.0
Peru,2015,6231.71150338894,30457600.0,50.1154096186174,49.8845903813826,98.874896,77.92171,48251.0
Peru,2016,6217.03599995447,30866494.0,50.1221097543505,49.8778902456495,100.0,75.5729045784838,
Peru,2017,6736.16693725487,31324637.0,50.1290038932934,49.8709961067066,,,
Peru,2018,6978.49121548627,31897584.0,50.1411705663978,49.8588294336022,,,
Peru,2019,7037.00803692604,32449303.0,50.1534670820675,49.8465329179325,,,
Peru,2020,6133.32552410183,32838579.0,50.1909811627355,49.8090188372646,,,
Peru,2021,6826.20255614477,33155882.0,50.2408622397679,49.7591377602321,,,
Peru,2022,7350.63034300417,33475438.0,50.2566702710008,49.7433297289992,,,
Peru,2023,7887.54185920108,33845617.0,50.2581294351939,49.7418705648061,,,
Peru,2024,8452.37167056621,34217848.0,50.2669951657977,49.7330048342023,,,
Philippines,2000,1050.79273107952,79625397.0,49.7553054555609,50.2446945444391,89.7145080566406,58.4860893039724,45290.0
Philippines,2001,969.530611744453,81401488.0,49.7416030036208,50.2583969963792,90.1209030151367,60.2734123893867,47050.0
Philippines,2002,1014.90879320106,83068889.0,49.7507177416411,50.2492822583589,90.5246810913086,62.0248314311008,48467.0
Philippines,2003,1027.2301192843,84731835.0,49.7602194027782,50.2397805972218,92.0,59.8,52940.0
Philippines,2004,1099.63013023758,86394504.0,49.7704292651483,50.2295707348517,91.3356628417969,65.4604726269344,55957.0
Philippines,2005,1220.46018559867,88015962.0,49.7826002263385,50.2173997736615,91.7484970092774,67.1617202830247,56567.0
Philippines,2006,1426.14649179546,89508986.0,49.8174457011215,50.1825542988785,92.1699905395508,68.8651877790989,56783.0
Philippines,2007,1712.65543282793,91075184.0,49.8477060447114,50.1522939552886,92.6029434204102,70.579359609741,59611.0
Philippines,2008,1959.29233534978,92699095.0,49.8703762951556,50.1296237048444,93.7,72.8,60821.0
Philippines,2009,1864.45043406471,94384250.0,49.8920180008847,50.1079819991153,93.5083923339844,74.0574557134361,61921.0
Philippines,2010,2162.91375885614,96337125.0,49.8713605995612,50.1286394004388,93.9780807495117,75.8154530154643,67742.0
Philippines,2011,2383.91892522087,98248614.0,49.8501022126368,50.1498977873632,94.4566879272461,77.5713502732222,69176.0
Philippines,2012,2614.61644401308,100175512.0,49.8234079402559,50.1765920597441,94.9424438476563,79.3234186066643,72921.0
Philippines,2013,2781.27957677397,102076336.0,49.7980462386503,50.2019537613497,94.1,81.5,75266.0
Philippines,2014,2866.83803761407,103767130.0,49.796135344556,50.203864655444,95.928237915039,82.809381760333,77262.0
Philippines,2015,2909.85818010301,105312992.0,49.8290343892233,50.1709656107767,95.91,85.12,82413.0
Philippines,2016,2985.19564024046,106735719.0,49.882169715671,50.117830284329,96.9214706420898,86.2595592235837,
Philippines,2017,3038.12124959289,108119693.0,49.9440985279157,50.0559014720843,,,
Philippines,2018,3168.51036609727,109465287.0,50.0203904823271,49.9796095176729,,,
Philippines,2019,3400.78949767074,110804683.0,50.09436830391,49.90563169609,,,
Philippines,2020,3227.57910235199,112081264.0,50.1205759064245,49.8794240935755,,,
Philippines,2021,3484.38593882819,113100950.0,50.1156347493102,49.8843652506898,,,
Philippines,2022,3548.06930572116,113964338.0,50.1166351695332,49.8833648304668,,,
Philippines,2023,3804.08274131097,114891199.0,50.1173131633869,49.8826868366131,,,
Philippines,2024,3984.8315387656,115843670.0,50.1188912609554,49.8811087390446,,,
Poland,2000,4520.64100449111,38258629.0,51.5332856170401,48.4667143829599,100.0,100.0,143174.0
Poland,2001,5015.23790036613,38248076.0,51.5493920272713,48.4506079727287,100.0,100.0,143721.0
Poland,2002,5223.45178967082,38230364.0,51.5668068937923,48.4331931062077,100.0,100.0,142499.0
Poland,2003,5720.81366178104,38204570.0,51.5847176820651,48.4152823179349,100.0,100.0,150009.0
Poland,2004,6711.72715262967,38182222.0,51.6061907212751,48.3938092787249,100.0,100.0,152550.0
Poland,2005,8043.92332253757,38165445.0,51.6308475477069,48.3691524522931,100.0,100.0,155359.0
Poland,2006,9068.85528307627,38141267.0,51.6630656475542,48.3369343524458,100.0,100.0,160764.0
Poland,2007,11272.5293683383,38120560.0,51.7014685345015,48.2985314654985,100.0,100.0,158761.0
Poland,2008,14048.5604672654,38125759.0,51.7290140465934,48.2709859534066,100.0,100.0,154710.0
Poland,2009,11556.3026866026,38151603.0,51.8510528718423,48.1489471281577,100.0,100.0,151121.0
Poland,2010,12567.7317676382,38042794.0,51.8082639532577,48.1917360467423,100.0,100.0,157089.0
Poland,2011,13867.6669408192,38063255.0,51.5956337835823,48.4043662164177,100.0,100.0,163118.0
Poland,2012,13087.420943321,38063164.0,51.5351783790929,48.4648216209071,100.0,100.0,161711.0
Poland,2013,13621.9023794031,38040196.0,51.5292819814454,48.4707180185546,100.0,100.0,164022.0
Poland,2014,14262.2841914116,38011735.0,51.522090108554,48.477909891446,100.0,100.0,158508.0
Poland,2015,12637.5220324406,37986412.0,51.5141058134289,48.4858941865711,100.0,100.0,164341.0
Poland,2016,12464.0110508476,37970087.0,51.506062015356,48.493937984644,100.0,100.0,
Poland,2017,13913.3402919927,37974826.0,51.4972020097369,48.5027979902631,,,
Poland,2018,15658.2120316794,37974750.0,51.4870229445195,48.5129770554805,,,
Poland,2019,15874.5220531254,37965475.0,51.4763111822345,48.5236888177655,,,
Poland,2020,16150.9304813473,37515748.0,51.484698611483,48.515301388517,,,
Poland,2021,18635.5104895754,36981559.0,51.5147763946452,48.4852236053547,,,
Poland,2022,18891.2121169279,36821749.0,51.534048842096,48.465951157904,,,
Poland,2023,22145.2660647429,36687353.0,51.5394458672847,48.4605541327153,,,
Poland,2024,25103.565661423,36559233.0,51.5508715398641,48.4491284601359,,,
Portugal,2000,11526.3720667968,10289898.0,51.7404155611018,48.2595844388982,100.0,100.0,43372.0
Portugal,2001,11734.7649743954,10362722.0,51.7164230132262,48.2835769867738,100.0,100.0,46168.0
Portugal,2002,12936.6928204482,10419631.0,51.7387373241929,48.2612626758071,100.0,100.0,45650.0
Portugal,2003,15797.7821340276,10458821.0,51.7887231454782,48.2112768545218,100.0,100.0,46521.0
Portugal,2004,18064.1580932987,10483861.0,51.8284470338403,48.1715529661597,100.0,100.0,44827.0
Portugal,2005,18780.12751241,10503330.0,51.8660107774983,48.1339892225017,100.0,100.0,46188.0
Portugal,2006,19839.4540499032,10522288.0,51.9052519355538,48.0947480644463,100.0,100.0,48576.0
Portugal,2007,22811.0564844365,10542964.0,51.9502174303847,48.0497825696153,100.0,100.0,46896.0
Portugal,2008,24949.0413566739,10558177.0,52.013052531498,47.986947468502,100.0,100.0,45475.0
Portugal,2009,23151.2154130712,10568247.0,52.0891728622207,47.9108271377793,100.0,100.0,49482.0
Portugal,2010,22551.935098809,10573100.0,52.1639413687556,47.8360586312444,100.0,100.0,53691.0
Portugal,2011,23246.5425416481,10557560.0,52.2311008574078,47.7688991425922,100.0,100.0,51888.0
Portugal,2012,20593.4274224109,10514844.0,52.3028302649539,47.6971697350461,100.0,100.0,45576.0
Portugal,2013,21676.4859642714,10457295.0,52.3926887905364,47.6073112094636,100.0,100.0,50534.0
Portugal,2014,22120.6850127107,10401062.0,52.475942464679,47.524057535321,100.0,100.0,51959.0
Portugal,2015,19215.7813014347,10358076.0,52.5264392903288,47.4735607096712,100.0,100.0,51281.0
Portugal,2016,19980.2808866516,10325452.0,52.5423984368627,47.4576015631373,100.0,100.0,
Portugal,2017,21442.3842768879,10300300.0,52.5516889036365,47.4483110963635,,,
Portugal,2018,23541.1401075289,10283822.0,52.5759458296486,47.4240541703514,,,
Portugal,2019,23343.3628970034,10286263.0,52.5577736281972,47.4422263718028,,,
Portugal,2020,22299.4044062173,10297081.0,52.4928841548706,47.5071158451294,,,
Portugal,2021,24711.4510062111,10361831.0,52.4107021529107,47.5892978470893,,,
Portugal,2022,24620.5197587181,10434332.0,52.3621078588966,47.6378921411034,,,
Portugal,2023,27634.6183139773,10578174.0,52.3639983705852,47.6360016294148,,,
Portugal,2024,29292.242104753,10694681.0,52.3664181300629,47.6335818699371,,,
Post-demographic dividend,2000,25890.8986396573,1021150563.0,50.9359625086785,49.0640374913214,,,
Post-demographic dividend,2001,25517.8708554,1026105872.0,50.9249167777834,49.0750832222166,,,
Post-demographic dividend,2002,26484.3378337689,1031302538.0,50.9189490489988,49.0810509510012,,,
Post-demographic dividend,2003,29550.1857442906,1036498631.0,50.9142138769086,49.0857861230913,,,
Post-demographic dividend,2004,32671.0834694674,1041890752.0,50.9090514311566,49.0909485688434,,,
Post-demographic dividend,2005,34219.0204237417,1047140108.0,50.9064817830362,49.0935182169639,,,
Post-demographic dividend,2006,35820.4258144709,1052866351.0,50.8952470113897,49.1047529886103,,,
Post-demographic dividend,2007,38870.3636110318,1059147302.0,50.8770865316509,49.1229134683491,,,
Post-demographic dividend,2008,40922.2537544049,1065603711.0,50.8661579633116,49.1338420366883,,,
Post-demographic dividend,2009,38339.4065630367,1071118156.0,50.8638793549012,49.1361206450988,,,
Post-demographic dividend,2010,39801.8641147794,1076208648.0,50.8643986589916,49.1356013410084,,,
Post-demographic dividend,2011,42635.8220864603,1079468050.0,50.8542232284173,49.1457767715827,,,
Post-demographic dividend,2012,42374.8223653419,1084193277.0,50.833336344893,49.166663655107,,,
Post-demographic dividend,2013,42643.099618304,1088424167.0,50.8117662209328,49.1882337790672,,,
Post-demographic dividend,2014,43322.2029738924,1093025476.0,50.7945629211465,49.2054370788535,,,
Post-demographic dividend,2015,40775.9479386213,1097890139.0,50.7682782870768,49.2317217129232,,,
Post-demographic dividend,2016,41502.2222895522,1102966925.0,50.7381196952713,49.2618803047287,,,
Post-demographic dividend,2017,43114.2688521392,1107161559.0,50.7161072095964,49.2838927904036,,,
Post-demographic dividend,2018,45535.8018785923,1111377470.0,50.6958392072791,49.304160792721,,,
Post-demographic dividend,2019,45840.3536114764,1114898817.0,50.6755251747022,49.3244748252978,,,
Post-demographic dividend,2020,44743.7389324311,1117007476.0,50.6675054065459,49.3324945934541,,,
Post-demographic dividend,2021,49855.2269396596,1116582773.0,50.6696493296117,49.3303506703883,,,
Post-demographic dividend,2022,50969.801641014,1117394729.0,50.6648176948415,49.3351823051585,,,
Post-demographic dividend,2023,53813.7418308678,1121315547.0,50.6603154656717,49.3396845343283,,,
Post-demographic dividend,2024,55644.314789934,1128377826.0,50.6576074258671,49.3423925741329,,,
Pre-demographic dividend,2000,503.562641272677,562428025.0,50.3246523930949,49.6753476069051,,,
Pre-demographic dividend,2001,465.954902190537,578587390.0,50.3114280647997,49.6885719352003,,,
Pre-demographic dividend,2002,523.615860228603,596114535.0,50.2970298304153,49.7029701695847,,,
Pre-demographic dividend,2003,554.26625446439,614269146.0,50.2808394326134,49.7191605673866,,,
Pre-demographic dividend,2004,670.783711150831,632445407.0,50.2664096349802,49.7335903650198,,,
Pre-demographic dividend,2005,815.454464076119,651320620.0,50.2538870923164,49.7461129076836,,,
Pre-demographic dividend,2006,997.421514005206,670229212.0,50.2425262871867,49.7574737128133,,,
Pre-demographic dividend,2007,1173.40020441153,688722596.0,50.2312633538002,49.7687366461998,,,
Pre-demographic dividend,2008,1423.20106621059,708796270.0,50.2161688153619,49.7838311846381,,,
Pre-demographic dividend,2009,1252.32925493054,730293963.0,50.2014377167496,49.7985622832504,,,
Pre-demographic dividend,2010,1421.48905142231,752046672.0,50.186354991481,49.813645008519,,,
Pre-demographic dividend,2011,1596.90914437848,774567417.0,50.1662739746318,49.8337260253682,,,
Pre-demographic dividend,2012,1686.96007926334,798002725.0,50.1458800110132,49.8541199889868,,,
Pre-demographic dividend,2013,1796.00337097112,822138419.0,50.1251735714301,49.8748264285699,,,
Pre-demographic dividend,2014,1848.07094913552,846420736.0,50.1089036371578,49.8910963628423,,,
Pre-demographic dividend,2015,1524.98608713796,870587800.0,50.0955099555787,49.9044900444213,,,
Pre-demographic dividend,2016,1316.74567214685,895239872.0,50.0810624697678,49.9189375302322,,,
