response_id,item_index,raw_answer,numeric_score
946,5,3,0.5937
946,6,1,0.5514
946,7,4,0.2551
946,8,6,0.1525
946,9,1,0.7141
946,10,2,0.7032
946,11,1,0.6626
946,12,7,0.1655
947,1,3,0.4335
947,2,5,0.1538
947,3,7,0.7102
947,4,3,0.2727
947,5,3,0.8215
947,6,7,0.5065
947,7,7,0.1873
947,8,6,0.8796
947,9,7,0.9998
947,10,3,0.6213
947,11,4,0.6273
947,12,7,0.3701
947,13,1,0.8402
947,14,2,0.9976
947,15,3,0.092
947,16,3,0.7078
947,17,3,0.8322
947,18,2,0.874
947,19,5,0.0592
947,20,3,0.6165
948,1,1,0.6223
948,2,5,0.2526
948,3,4,0.7563
948,4,2,0.7518
948,5,2,0.9018
948,6,2,0.3766
948,7,5,0.1216
948,8,4,0.5709
948,9,4,0.0911
948,10,3,0.1997
948,11,2,0.9495
948,12,7,0.0527
948,13,1,0.5887
948,14,7,0.7894
948,15,1,0.9475
948,16,7,0.3863
948,17,5,0.5387
948,18,6,0.4543
948,19,1,0.0703
948,20,3,0.7216
949,1,4,0.2056
949,2,3,0.77
949,3,5,0.05
949,4,6,0.8012
949,5,3,0.1507
949,6,4,0.2808
949,7,1,0.3741
949,8,1,0.6671
949,9,1,0.6722
949,10,6,0.2889
949,11,4,0.3896
949,12,1,0.2591
949,13,5,0.9072
949,14,4,0.0133
949,15,5,0.0875
949,16,2,0.4772
949,17,1,0.7523
949,18,1,0.3636
950,1,2,0.3494
950,2,5,0.011
950,3,3,0.5568
950,4,4,0.2691
950,5,5,0.4018
950,6,7,0.5309
950,7,2,0.244
950,8,7,0.9399
950,9,7,0.707
950,10,7,0.2089
950,11,3,0.9603
950,12,7,0.7676
950,13,5,0.8764
950,14,1,0.4088
950,15,4,0.6453
951,1,4,0.1899
951,2,7,0.3331
951,3,4,0.5645
951,4,3,0.8444
951,5,7,0.4998
951,6,2,0.9921
951,7,7,0.1165
951,8,5,0.2083
951,9,5,0.0949
951,10,3,0.2033
951,11,1,0.2466
952,1,1,0.331
952,2,7,0.0162
952,3,1,0.5112
952,4,2,0.2463
952,5,4,0.78
952,6,4,0.588
952,7,3,0.8777
952,8,7,0.7663
952,9,6,0.975
952,10,1,0.3981
952,11,2,0.77
952,12,1,0.155
953,1,1,0.2003
953,2,7,0.1397
953,3,6,0.1707
953,4,6,0.447
953,5,6,0.2534
953,6,4,0.1512
954,1,4,0.4638
954,2,3,0.2676
954,3,2,0.715
954,4,6,0.2788
954,5,2,0.8045
954,6,2,0.2529
954,7,2,0.7064
954,8,6,0.992
954,9,3,0.7789
955,1,4,0.7938
955,2,7,0.7041
955,3,2,0.6235
955,4,4,0.918
955,5,3,0.8559
955,6,6,0.9447
955,7,1,0.3122
955,8,4,0.7202
955,9,1,0.2165
955,10,6,0.6491
955,11,6,0.2079
955,12,7,0.2977
955,13,3,0.0838
955,14,5,0.9658
955,15,1,0.5852
955,16,3,0.1852
955,17,3,0.4596
955,18,7,0.6326
956,1,6,0.5724
956,2,3,0.4128
956,3,2,0.5467
956,4,7,0.296
956,5,4,0.4437
956,6,2,0.0834
956,7,6,0.148
956,8,6,0.5437
956,9,6,0.5087
956,10,2,0.495
956,11,5,0.6964
956,12,3,0.3974
957,1,1,0.0117
957,2,6,0.8539
957,3,2,0.1246
957,4,6,0.5502
957,5,5,0.8121
957,6,2,0.307
957,7,4,0.4889
957,8,7,0.9653
957,9,5,0.8522
957,10,6,0.5303
957,11,1,0.9917
957,12,1,0.4756
957,13,7,0.8034
957,14,6,0.635
957,15,2,0.7754
957,16,5,0.9496
957,17,7,0.216
957,18,3,0.8137
957,19,2,0.1717
957,20,2,0.131
958,1,5,0.1338
958,2,1,0.424
958,3,7,0.5127
958,4,6,0.7077
958,5,2,0.5627
958,6,4,0.8515
958,7,6,0.255
958,8,5,0.5914
958,9,2,0.9285
958,10,3,0.6296
958,11,4,0.5907
958,12,3,0.8218
959,1,5,0.5833
959,2,6,0.0025
959,3,5,0.1118
959,4,7,0.0857
959,5,4,0.1865
959,6,4,0.4648
959,7,6,0.1979
959,8,1,0.0333
959,9,6,0.1665
959,10,7,0.4447
959,11,4,0.0251
959,12,1,0.2061
959,13,7,0.6258
959,14,5,0.8013
961,1,6,0.0442
961,2,1,0.912
961,3,2,0.6396
961,4,3,0.1905
961,5,1,0.2237
961,6,5,0.461
961,7,4,0.6136
961,8,1,0.2273
961,9,4,0.1906
961,10,2,0.0333
961,11,6,0.1738
962,1,2,0.2156
962,2,4,0.4215
962,3,6,0.0524
962,4,7,0.7908
962,5,1,0.835
962,6,3,0.5426
962,7,5,0.0224
962,8,2,0.566
962,9,4,0.6418
962,10,2,0.4913
962,11,4,0.0245
962,12,1,0.3349
963,1,1,0.7459
963,2,7,0.7769
963,3,7,0.086
963,4,3,0.3473
963,5,3,0.9862
963,6,7,0.3902
963,7,4,0.7441
963,8,1,0.5757
963,9,4,0.7217
963,10,4,0.1083
963,11,2,0.7904
963,12,5,0.0385
963,13,5,0.2797
963,14,1,0.9536
963,15,5,0.2768
963,16,3,0.3168
963,17,7,0.9869
963,18,1,0.7626
963,19,1,0.3146
963,20,7,0.0036
964,1,6,0.0926
964,2,4,0.7501
964,3,5,0.7723
964,4,6,0.9066
964,5,7,0.1671
964,6,4,0.3994
965,1,6,0.2271
965,2,6,0.0955
965,3,7,0.28
965,4,1,0.6214
965,5,5,0.1076
965,6,1,0.4453
965,7,5,0.0288
965,8,1,0.6496
965,9,5,0.6166
965,10,2,0.5634
965,11,2,0.501
965,12,7,0.9302
965,13,5,0.1503
966,1,5,0.956
966,2,7,0.5712
966,3,4,0.7002
966,4,3,0.2582
966,5,1,0.8874
966,6,5,0.8568
966,7,4,0.3855
966,8,7,0.3565
966,9,6,0.2321
966,10,5,0.4524
966,11,3,0.6198
966,12,4,0.3927
966,13,2,0.8389
966,14,2,0.9147
967,1,2,0.6167
967,2,2,0.3935
967,3,3,0.6551
967,4,3,0.2194
967,5,3,0.4405
967,6,1,0.5971
967,7,6,0.7587
967,8,7,0.5697
968,1,3,0.7836
968,2,7,0.9399
968,3,4,0.5118
968,4,3,0.3775
968,5,6,0.9053
968,6,7,0.6951
968,7,3,0.6096
968,8,2,0.277
968,9,6,0.4243
969,1,7,0.9242
969,2,7,0.5927
969,3,5,0.8778
969,4,6,0.9617
969,5,4,0.9056
970,1,3,0.6208
970,2,3,0.5304
970,3,3,0.2593
970,4,6,0.2515
970,5,7,0.0248
970,6,7,0.6541
970,7,2,0.4227
970,8,1,0.8763
970,9,5,0.7585
970,10,7,0.1362
970,11,6,0.2776
970,12,6,0.4044
970,13,5,0.6216
970,14,6,0.4591
970,15,2,0.639
970,16,4,0.0512
970,17,5,0.326
970,18,2,0.9041
970,19,5,0.9936
970,20,2,0.7964
972,1,5,0.0258
972,2,4,0.1605
972,3,6,0.2128
972,4,7,0.6617
972,5,1,0.7102
972,6,7,0.8601
972,7,1,0.407
972,8,2,0.0915
972,9,1,0.4479
972,10,7,0.9631
972,11,1,0.1439
972,12,5,0.8463
972,13,6,0.9037
972,14,4,0.7675
972,15,2,0.5749
972,16,2,0.5029
974,1,3,0.6353
974,2,2,0.5803
974,3,7,0.1214
974,4,6,0.6765
974,5,6,0.8117
974,6,5,0.1108
974,7,5,0.3572
974,8,4,0.6871
974,9,5,0.7076
974,10,3,0.9593
974,11,2,0.9178
974,12,7,0.4957
974,13,3,0.5854
974,14,2,0.1433
974,15,5,0.8412
974,16,5,0.6248
974,17,3,0.2322
974,18,7,0.2925
974,19,2,0.3058
975,1,7,0.1685
975,2,5,0.5231
975,3,1,0.8018
975,4,2,0.8607
975,5,1,0.0756
975,6,2,0.5808
975,7,2,0.7878
975,8,7,0.7114
975,9,7,0.8335
975,10,5,0.2165
975,11,5,0.0582
975,12,7,0.6991
976,1,4,0.7476
976,2,7,0.8996
976,3,5,0.9541
976,4,3,0.8032
976,5,3,0.1243
976,6,4,0.7161
976,7,1,0.8478
976,8,1,0.1391
976,9,5,0.8415
976,10,3,0.5122
976,11,4,0.8351
976,12,4,0.3139
976,13,4,0.1807
977,1,2,0.263
977,2,6,0.6822
977,3,3,0.0122
977,4,1,0.9752
977,5,5,0.3537
977,6,1,0.6002
977,7,4,0.5627
977,8,1,0.5124
977,9,6,0.8348
977,10,4,0.4114
977,11,5,0.4318
977,12,2,0.2942
977,13,2,0.0381
981,1,4,0.6534
981,2,4,0.8708
981,3,3,0.0634
981,4,4,0.0466
981,5,1,0.8562
981,6,1,0.5286
981,7,6,0.9846
981,8,6,0.6179
981,9,4,0.1343
981,10,4,0.3259
981,11,4,0.8381
981,12,4,0.7545
981,13,7,0.8347
981,14,5,0.916
981,15,3,0.6272
981,16,7,0.3689
981,17,1,0.0031
982,1,3,0.6442
982,2,3,0.2184
982,3,3,0.3807
982,4,5,0.9197
982,5,5,0.9436
982,6,1,0.1763
982,7,6,0.5191
982,8,1,0.6429
982,9,6,0.4219
982,10,6,0.5585
982,11,2,0.3142
982,12,5,0.3231
982,13,3,0.3852
983,1,6,0.322
983,2,1,0.588
983,3,3,0.2024
983,4,4,0.0211
983,5,7,0.7792
983,6,7,0.647
983,7,5,0.1179
983,8,4,0.3362
983,9,2,0.5328
983,10,6,0.4113
983,11,1,0.1457
983,12,6,0.4673
983,13,4,0.8808
984,1,6,0.2924
984,2,6,0.7916
984,3,5,0.1452
984,4,5,0.9863
984,5,1,0.007
984,6,2,0.1747
984,7,4,0.2097
984,8,1,0.7126
984,9,2,0.0134
984,10,3,0.9515
984,11,1,0.5449
984,12,5,0.7407
984,13,4,0.7582
984,14,5,0.5791
984,15,5,0.6977
984,16,3,0.5476
984,17,5,0.4006
985,1,7,0.6358
985,2,7,0.1639
985,3,5,0.6314
985,4,1,0.5281
985,5,3,0.902
985,6,5,0.43
985,7,6,0.3581
985,8,2,0.5894
985,9,5,0.3308
985,10,7,0.5641
985,11,5,0.4026
985,12,3,0.8254
986,1,6,0.8439
986,2,4,0.8214
986,3,4,0.1812
986,4,3,0.26
986,5,1,0.2433
986,6,6,0.4699
986,7,5,0.1148
986,8,2,0.8609
986,9,6,0.9192
987,1,7,0.5808
987,2,3,0.9991
987,3,4,0.161
987,4,7,0.8779
987,5,7,0.7946
987,6,4,0.8687
987,7,7,0.4466
987,8,1,0.8845
987,9,5,0.1744
987,10,2,0.0673
987,11,3,0.9306
987,12,2,0.9067
987,13,4,0.7299
988,1,3,0.5164
988,2,5,0.3589
988,3,2,0.7317
988,4,3,0.6374
988,5,2,0.1308
988,6,5,0.5141
988,7,5,0.7106
988,8,6,0.928
988,9,5,0.5222
988,10,1,0.1871
988,11,3,0.6314
988,12,7,0.6105
988,13,2,0.3922
988,14,2,0.2431
988,15,4,0.8066
988,16,1,0.1577
989,1,1,0.7359
989,2,3,0.7383
989,3,6,0.8101
989,4,5,0.3206
989,5,2,0.4643
989,6,1,0.1175
990,1,4,0.4379
990,2,4,0.9967
990,3,5,0.0599
990,4,5,0.4459
990,5,7,0.6816
990,6,4,0.244
990,7,4,0.5053
990,8,6,0.6313
990,9,1,0.1696
990,10,3,0.7142
990,11,3,0.1815
990,12,5,0.331
990,13,7,0.5409
990,14,3,0.9076
990,15,6,0.5433
990,16,1,0.675
992,1,7,0.8091
992,2,2,0.0268
992,3,4,0.934
992,4,5,0.1729
992,5,5,0.3785
992,6,2,0.5674
992,7,6,0.2424
992,8,3,0.0002
992,9,4,0.2986
992,10,5,0.4775
992,11,4,0.9074
992,12,1,0.321
993,1,6,0.1628
993,2,4,0.7573
993,3,1,0.5962
993,4,4,0.5462
993,5,1,0.3016
993,6,7,0.3437
993,7,3,0.5233
993,8,7,0.4103
993,9,3,0.307
993,10,5,0.4598
993,11,5,0.4239
993,12,1,0.9063
993,13,3,0.7084
993,14,4,0.1684
993,15,1,0.9405
993,16,6,0.6602
993,17,2,0.3244
994,1,7,0.621
994,2,6,0.0293
994,3,3,0.5475
994,4,2,0.3038
994,5,5,0.892
994,6,7,0.6801
994,7,7,0.0348
994,8,5,0.356
994,9,2,0.0792
994,10,5,0.1667
994,11,5,0.6411
994,12,4,0.2819
994,13,6,0.9915
994,14,1,0.1613
994,15,3,0.0485
994,16,3,0.1757
994,17,1,0.7238
994,18,1,0.1514
995,1,3,0.2047
995,2,2,0.1242
995,3,2,0.0822
995,4,1,0.4148
995,5,7,0.3541
995,6,3,0.1747
995,7,7,0.1205
995,8,2,0.8688
995,9,7,0.6616
995,10,2,0.3501
995,11,3,0.7793
995,12,4,0.8057
995,13,7,0.1048
995,14,6,0.2317
995,15,3,0.8236
995,16,7,0.5512
995,17,1,0.3833
995,18,3,0.9595
996,1,6,0.1557
996,2,2,0.2481
996,3,7,0.0656
996,4,7,0.3428
996,5,2,0.6544
996,6,2,0.2492
996,7,7,0.2243
996,8,7,0.9843
997,1,7,0.7366
997,2,3,0.2313
997,3,1,0.1687
997,4,3,0.648
997,5,4,0.6528
997,6,6,0.6371
997,7,6,0.0952
997,8,1,0.0172
997,9,5,0.7315
997,10,2,0.6446
997,11,6,0.6889
997,12,6,0.5722
997,13,3,0.9534
997,14,6,0.461
997,15,6,0.3297
997,16,6,0.5586
997,17,2,0.8527
997,18,1,0.0148
997,19,5,0.3071
999,1,5,0.0853
999,2,6,0.6741
999,3,4,0.1675
999,4,7,0.9501
999,5,3,0.1601
999,6,2,0.1469
999,7,5,0.2239
1000,1,1,0.8989
1000,2,1,0.5432
1000,3,7,0.5154
1000,4,3,0.0424
1000,5,6,0.7668
1000,6,6,0.7186
1000,7,2,0.3929
1000,8,5,0.8868
1000,9,1,0.8446
1000,10,4,0.6406
1000,11,2,0.1653
1000,12,6,0.5154
1000,13,5,0.8127
1000,14,2,0.9781
1000,15,1,0.7363
1000,16,7,0.4007
1000,17,2,0.096
1000,18,1,0.7846
1000,19,5,0.2572
1001,1,2,0.0007
1001,2,5,0.6248
1001,3,1,0.304
1001,4,7,0.2728
1001,5,7,0.6129
1001,6,7,0.335
1001,7,4,0.6232
1001,8,7,0.0998
1001,9,2,0.6465
1001,10,1,0.7551
1001,11,1,0.5138
1001,12,6,0.0901
1001,13,4,0.9921
1001,14,1,0.4757
1001,15,7,0.9185
1001,16,3,0.2088
1001,17,7,0.2211
1003,1,6,0.5396
1003,2,5,0.0394
1003,3,4,0.7654
1003,4,3,0.3291
1003,5,1,0.6793
1003,6,5,0.1145
1003,7,6,0.8852
1003,8,3,0.952
1003,9,1,0.7337
1003,10,3,0.2227
1003,11,5,0.5507
1004,1,5,0.6966
1004,2,4,0.7888
1004,3,3,0.6869
1004,4,2,0.9509
1004,5,5,0.1858
1004,6,7,0.6166
1004,7,1,0.3845
1004,8,3,0.2995
1004,9,6,0.676
1004,10,7,0.8911
1004,11,2,0.1205
1004,12,7,0.8997
1004,13,4,0.7339
1004,14,6,0.5391
1004,15,4,0.6037
1004,16,7,0.4107
1004,17,4,0.6102
1005,1,3,0.2028
1005,2,6,0.9253
1005,3,2,0.4703
1005,4,1,0.5027
1005,5,1,0.0081
1009,1,5,0.5311
1009,2,1,0.6487
1009,3,5,0.9982
1009,4,1,0.313
1009,5,1,0.3675
1009,6,5,0.94
1009,7,3,0.6143
1009,8,4,0.3292
1009,9,5,0.274
1009,10,1,0.403
1009,11,5,0.83
1009,12,6,0.1721
1009,13,3,0.2241
1009,14,5,0.0998
1010,1,7,0.3351
1010,2,4,0.1277
1010,3,6,0.4738
1010,4,2,0.4758
1010,5,6,0.295
1010,6,4,0.902
1010,7,3,0.4586
1010,8,1,0.4773
1010,9,1,0.9813
1010,10,1,0.0647
1010,11,2,0.0099
1010,12,4,0.6622
1010,13,7,0.0124
1011,1,6,0.0812
1011,2,4,0.2502
1011,3,1,0.2277
1011,4,4,0.5606
1011,5,5,0.555
1011,6,1,0.4889
1011,7,1,0.4229
1011,8,5,0.6052
1011,9,6,0.7124
1011,10,3,0.463
1011,11,3,0.046
1011,12,6,0.6731
1011,13,2,0.3712
1011,14,6,0.538
1011,15,6,0.6149
1011,16,6,0.6786
1011,17,4,0.2963
1011,18,6,0.5257
1011,19,2,0.4009
1011,20,3,0.3468
1012,1,3,0.7583
1012,2,1,0.0025
1012,3,6,0.7788
1012,4,2,0.6157
1012,5,3,0.8911
1013,1,1,0.4287
1013,2,4,0.6791
1013,3,6,0.7458
1013,4,3,0.8516
1013,5,2,0.6537
1013,6,5,0.093
1013,7,1,0.7112
1013,8,5,0.0081
1013,9,4,0.6
1013,10,6,0.2543
1013,11,7,0.2995
1013,12,7,0.9917
1013,13,7,0.3302
1013,14,4,0.2868
1013,15,2,0.0977
1013,16,7,0.7187
1013,17,3,0.5674
1013,18,6,0.6618
1013,19,6,0.0456
1014,1,4,0.6159
1014,2,7,0.2477
1014,3,5,0.9617
1014,4,4,0.8849
1014,5,1,0.5721
1014,6,3,0.1855
1014,7,7,0.249
1014,8,6,0.3587
1014,9,1,0.701
1015,1,6,0.301
1015,2,5,0.4719
1015,3,2,0.916
1015,4,6,0.3589
1015,5,2,0.5081
1015,6,2,0.9616
1015,7,3,0.5422
1016,1,7,0.5818
1016,2,2,0.0829
1016,3,7,0.6832
1016,4,1,0.366
1016,5,7,0.4326
1016,6,5,0.5537
1016,7,3,0.7252
1016,8,6,0.1355
1017,1,2,0.3226
1017,2,2,0.8673
1017,3,6,0.6824
1017,4,7,0.2993
1017,5,3,0.2925
1017,6,5,0.6236
1017,7,7,0.2616
1017,8,4,0.6613
1017,9,1,0.6339
1017,10,7,0.495
1017,11,4,0.5959
1017,12,5,0.0622
1017,13,1,0.2962
1017,14,1,0.5533
1017,15,1,0.8685
1017,16,5,0.5863
1017,17,5,0.0734
1017,18,6,0.1295
1017,19,5,0.8061
1017,20,4,0.8791
1018,1,2,0.066
1018,2,7,0.4831
1018,3,1,0.1937
1018,4,3,0.5987
1018,5,7,0.9773
1018,6,1,0.6803
1018,7,6,0.6975
1018,8,3,0.6345
1018,9,4,0.7053
1018,10,2,0.9606
1019,1,2,0.4692
1019,2,4,0.4776
1019,3,1,0.1761
1019,4,3,0.1278
1019,5,1,0.7379
1019,6,7,0.4818
1019,7,7,0.4502
1019,8,2,0.5487
1019,9,6,0.0291
1019,10,4,0.7186
1019,11,7,0.6416
1019,12,1,0.3335
1019,13,4,0.4759
1019,14,2,0.6696
1020,1,2,0.0311
1020,2,3,0.4767
1020,3,2,0.2652
1020,4,6,0.4775
1020,5,3,0.2044
1020,6,7,0.0002
1021,1,4,0.1611
1021,2,4,0.974
1021,3,6,0.6075
1021,4,1,0.9112
1021,5,6,0.8016
1021,6,7,0.6289
1021,7,6,0.7478
1021,8,5,0.6159
1021,9,7,0.647
1021,10,1,0.9414
1021,11,5,0.1215
1021,12,6,0.1831
1021,13,5,0.1359
1021,14,1,0.8116
1021,15,2,0.729
1022,1,7,0.2074
1022,2,7,0.5769
1022,3,4,0.1061
1022,4,5,0.3186
1022,5,4,0.4865
1022,6,5,0.8241
1022,7,6,0.1919
1022,8,1,0.9803
1022,9,7,0.047
1022,10,4,0.2669
1022,11,3,0.0558
1024,1,4,0.8647
1024,2,3,0.7793
1024,3,7,0.3354
1024,4,6,0.6317
1024,5,2,0.9051
1024,6,5,0.7119
1024,7,2,0.3631
1024,8,5,0.4697
1024,9,1,0.0408
1024,10,6,0.8251
1024,11,3,0.662
1024,12,5,0.6348
1024,13,3,0.1239
1024,14,2,0.485
1024,15,5,0.9311
1024,16,3,0.9629
1024,17,3,0.4716
1024,18,5,0.7715
1025,1,3,0.8211
1025,2,7,0.2858
1025,3,4,0.4504
1025,4,7,0.8947
1025,5,7,0.2514
1025,6,3,0.6281
1025,7,6,0.525
1025,8,6,0.0843
1025,9,3,0.8054
1025,10,2,0.8838
1025,11,2,0.0366
1025,12,2,0.063
1025,13,5,0.894
1025,14,6,0.3088
1025,15,7,0.5038
1026,1,7,0.6273
1026,2,6,0.85
1026,3,1,0.4842
1026,4,4,0.9777
1026,5,4,0.2307
1026,6,5,0.0494
1026,7,3,0.2063
1026,8,2,0.9455
1026,9,5,0.9466
1026,10,4,0.1647
1026,11,1,0.0031
1027,1,3,0.0229
1027,2,2,0.0117
1027,3,2,0.2045
1027,4,1,0.1733
1027,5,6,0.8362
1027,6,5,0.8297
1027,7,4,0.0844
1027,8,1,0.7075
1027,9,1,0.3075
1027,10,4,0.2067
1028,1,5,0.529
1028,2,5,0.3772
1028,3,7,0.9875
1028,4,7,0.529
1028,5,4,0.2676
1028,6,5,0.6599
1028,7,1,0.0443
1028,8,3,0.0464
1028,9,7,0.9289
1028,10,5,0.1957
1028,11,5,0.0268
1028,12,3,0.6914
1028,13,2,0.0952
1028,14,5,0.2961
1028,15,7,0.0756
1028,16,6,0.5774
1029,1,2,0.5196
1029,2,5,0.9244
1029,3,7,0.4011
1029,4,7,0.3567
1029,5,1,0.1654
1029,6,5,0.3092
1029,7,3,0.8355
1029,8,3,0.8216
1029,9,3,0.9795
1029,10,4,0.2406
1029,11,5,0.0519
1029,12,6,0.2866
1029,13,1,0.0137
1029,14,2,0.4581
1029,15,2,0.3945
1029,16,1,0.1092
1029,17,2,0.49
1029,18,4,0.472
1029,19,7,0.9085
1030,1,3,0.7652
1030,2,5,0.5438
1030,3,3,0.8697
1030,4,6,0.9132
1030,5,5,0.9964
1030,6,7,0.7058
1030,7,5,0.8127
1030,8,6,0.8398
1030,9,3,0.1109
1030,10,7,0.0536
1030,11,3,0.7991
1032,1,6,0.5495
1032,2,3,0.6663
1032,3,6,0.993
1032,4,6,0.4783
1032,5,4,0.7366
1032,6,4,0.2884
1033,1,2,0.1192
1033,2,5,0.5219
1033,3,3,0.3464
1033,4,4,0.4359
1033,5,7,0.4586
1033,6,4,0.6533
1033,7,3,0.782
1033,8,4,0.4083
1033,9,3,0.2343
1033,10,3,0.4067
1033,11,7,0.2233
1033,12,3,0.394
1033,13,2,0.8549
1033,14,6,0.426
1033,15,3,0.9169
1033,16,7,0.8439
1033,17,1,0.4599
1034,1,5,0.3174
1034,2,7,0.5813
1034,3,6,0.9368
1034,4,7,0.106
1034,5,4,0.1012
1035,1,7,0.5259
1035,2,4,0.8474
1035,3,3,0.457
1035,4,4,0.6401
1035,5,2,0.8355
1035,6,6,0.1532
1035,7,3,0.3279
1035,8,5,0.9487
1035,9,4,0.7743
1035,10,6,0.1126
1035,11,5,0.9662
1035,12,5,0.4104
1035,13,6,0.6079
1035,14,2,0.9719
1035,15,6,0.6869
1035,16,3,0.8733
1035,17,6,0.606
1035,18,1,0.2755
1036,1,7,0.8532
1036,2,6,0.054
1036,3,6,0.5471
1036,4,5,0.0795
1036,5,4,0.4001
1036,6,5,0.4453
1036,7,2,0.2823
1036,8,3,0.2753
1036,9,5,0.2993
1036,10,4,0.0449
1037,1,1,0.4483
1037,2,7,0.8648
1037,3,6,0.0273
1037,4,1,0.4031
1037,5,5,0.0137
1037,6,7,0.1928
1037,7,6,0.8897
1037,8,1,0.6284
1037,9,7,0.1938
1037,10,6,0.458
1037,11,2,0.8768
1037,12,1,0.8511
1037,13,7,0.8659
1038,1,6,0.6086
1038,2,4,0.7076
1038,3,7,0.3323
1038,4,6,0.1115
1038,5,2,0.448
1038,6,7,0.7865
1038,7,2,0.3179
1039,1,4,0.5638
1039,2,3,0.3153
1039,3,4,0.0038
1039,4,2,0.148
1039,5,3,0.9338
1039,6,3,0.1134
1039,7,4,0.5075
1039,8,7,0.5414
1039,9,3,0.8644
1039,10,4,0.2301
1039,11,3,0.3813
1039,12,4,0.8691
1039,13,3,0.9519
1039,14,4,0.2442
1040,1,1,0.3603
1040,2,4,0.7585
1040,3,4,0.2031
1040,4,1,0.4923
1040,5,7,0.9197
1040,6,2,0.5718
1040,7,1,0.1688
1041,1,4,0.7407
1041,2,1,0.0034
1041,3,7,0.2785
1041,4,4,0.084
1041,5,6,0.7054
1041,6,5,0.9569
1041,7,1,0.4414
1042,1,5,0.4213
1042,2,5,0.616
1042,3,3,0.0462
1042,4,1,0.7767
1042,5,4,0.2376
1042,6,2,0.7228
1042,7,2,0.2271
1042,8,3,0.3914
1042,9,3,0.928
1042,10,4,0.5861
1042,11,1,0.1469
1042,12,5,0.0037
1042,13,7,0.4156
1042,14,6,0.256
1042,15,1,0.0605
1042,16,4,0.2236
1042,17,3,0.5911
1043,1,2,0.2989
1043,2,5,0.9291
1043,3,1,0.8302
1043,4,5,0.8253
1043,5,7,0.2776
1043,6,6,0.651
1043,7,5,0.8332
1043,8,5,0.095
1043,9,1,0.9867
1043,10,5,0.6409
1043,11,4,0.0951
1043,12,3,0.4364
1043,13,7,0.9589
1043,14,6,0.8142
1044,1,5,0.8298
1044,2,4,0.4182
1044,3,4,0.1726
1044,4,2,0.0157
1044,5,4,0.5104
1044,6,5,0.8369
1044,7,3,0.8329
1044,8,5,0.3581
1044,9,4,0.8833
1044,10,1,0.4931
1044,11,1,0.7165
1044,12,4,0.3647
1044,13,6,0.3442
1044,14,2,0.011
1044,15,7,0.5169
1044,16,5,0.2646
1045,1,1,0.2863
1045,2,4,0.6886
1045,3,4,0.5774
1045,4,4,0.2464
1045,5,5,0.8345
1045,6,2,0.2471
1045,7,1,0.8922
1045,8,3,0.6146
1045,9,6,0.8828
1046,1,3,0.4376
1046,2,5,0.8906
1046,3,3,0.3324
1046,4,6,0.915
1046,5,5,0.1832
1046,6,2,0.6306
1046,7,1,0.5299
1046,8,1,0.5822
1047,1,5,0.6482
1047,2,2,0.1886
1047,3,2,0.6238
1047,4,5,0.8845
1047,5,1,0.5797
1047,6,4,0.1902
1047,7,6,0.938
1047,8,7,0.4046
1047,9,4,0.7441
1047,10,1,0.7065
1047,11,4,0.2705
1047,12,6,0.9612
1047,13,5,0.344
1047,14,1,0.8269
1048,1,5,0.4059
1048,2,6,0.3987
1048,3,7,0.5557
1048,4,5,0.8786
1048,5,4,0.7888
1048,6,5,0.398
1048,7,1,0.7501
1048,8,4,0.0172
1048,9,2,0.3315
1048,10,2,0.7362
1048,11,4,0.8607
1048,12,2,0.8531
1048,13,4,0.8951
1048,14,7,0.2932
1048,15,1,0.0795
1048,16,5,0.0976
1048,17,3,0.515
1048,18,2,0.3063
1048,19,6,0.5969
1049,1,1,0.1621
1049,2,2,0.3225
1049,3,4,0.861
1049,4,1,0.3137
1049,5,7,0.1766
1049,6,1,0.2644
1049,7,6,0.9013
1050,1,7,0.3344
1050,2,5,0.2574
1050,3,5,0.8717
1050,4,6,0.6748
1050,5,1,0.8321
1050,6,4,0.145
1050,7,2,0.3654
1050,8,5,0.1222
1050,9,7,0.2463
1050,10,4,0.9685
1050,11,3,0.7673
1050,12,1,0.9501
1050,13,7,0.4422
1050,14,6,0.4125
1050,15,1,0.4848
1051,1,6,0.3722
1051,2,5,0.3901
1051,3,5,0.3682
1051,4,6,0.7715
1051,5,3,0.303
1051,6,1,0.4223
1051,7,5,0.2826
1051,8,1,0.7413
1051,9,6,0.7888
1051,10,6,0.2337
1051,11,7,0.0249
1051,12,5,0.8518
1051,13,2,0.675
1051,14,3,0.646
1051,15,4,0.1637
1051,16,7,0.0516
1051,17,6,0.0703
1051,18,5,0.9162
1052,1,6,0.8773
1052,2,6,0.6686
1052,3,2,0.2074
1052,4,5,0.2586
1052,5,3,0.5753
1052,6,5,0.36
1052,7,3,0.283
1052,8,3,0.805
1052,9,7,0.1745
1052,10,5,0.3162
1053,1,6,0.8909
1053,2,6,0.3258
1053,3,1,0.3579
1053,4,3,0.1952
1053,5,2,0.6253
1053,6,5,0.1996
1053,7,2,0.1247
1053,8,6,0.4262
1053,9,5,0.1786
1053,10,2,0.8664
1053,11,3,0.9627
1053,12,4,0.0364
1053,13,6,0.6993
1053,14,7,0.2763
1053,15,7,0.8538
1053,16,5,0.9286
1053,17,4,0.8815
1053,18,2,0.5571
1054,1,1,0.339
