wave_id,study_id,respondent_id,wave_date,employment_status,job_sector,weekly_hours,gross_monthly_usd,job_satisfaction,financial_anxiety
2610,16,749,2019-10-10,Full-time,Hospitality,1.47,7017.48,0.8883,0.454
2611,16,749,2019-11-23,Full-time,Construction,4.66,6568.74,0.4693,0.5945
2612,16,749,2020-01-14,Full-time,Technology,34.03,9820.91,0.1098,0.2359
2613,16,686,2019-09-22,Full-time,Public Sector,1.25,8257.95,0.5223,0.0016
2614,16,686,2019-10-10,Full-time,Public Sector,18.61,7919.09,0.213,0.7345
2615,16,686,2019-11-23,Full-time,Manufacturing,42.84,7179.81,0.3568,0.5112
2616,16,686,2020-01-14,Full-time,Public Sector,43.54,11160.82,0.3781,0.3576
2617,16,322,2019-09-22,Student,Healthcare,38.64,1030.76,0.3046,0.1887
2618,16,322,2019-10-10,Student,Public Sector,40.31,2741.7,0.7469,0.1823
2619,16,322,2019-11-23,Full-time,Retail,1.41,7399.42,0.6506,0.4983
2620,16,322,2020-01-14,Self-employed,Manufacturing,45.53,3751.61,0.0409,0.1747
2621,16,86,2019-09-22,Unemployed,Construction,0,348.12,0.3232,0.3351
2622,16,86,2019-10-10,Unemployed,Manufacturing,0,310.53,0.7611,0.1205
2623,16,86,2019-11-23,Unemployed,Hospitality,0,163.59,0.5231,0.0713
2624,16,86,2020-01-14,Unemployed,Healthcare,0,507.04,0.9836,0.4199
2625,16,542,2019-09-22,Part-time,Construction,17.66,3012.7,0.4877,0.3589
2626,16,542,2019-10-10,Part-time,Public Sector,34.66,2949.08,0.4695,0.0863
2627,16,542,2019-11-23,Part-time,Healthcare,15.7,3839.34,0.4447,0.1329
2628,16,542,2020-01-14,Part-time,Education,47.08,2336.58,0.4183,0.1568
2629,16,242,2019-09-22,Unemployed,Hospitality,0,987.62,0.8268,0.9618
2630,16,242,2019-10-10,Unemployed,Construction,0,1179.62,0.1478,0.9788
2631,16,242,2019-11-23,Unemployed,Retail,0,84.41,0.5858,0.8997
2632,16,242,2020-01-14,Unemployed,Public Sector,0,1025.17,0.1149,0.6498
2633,16,2,2019-09-22,Self-employed,Hospitality,13.69,2226.32,0.4707,0.243
2634,16,2,2019-10-10,Self-employed,Construction,30.17,3684.13,0.637,0.9631
2635,16,2,2019-11-23,Self-employed,Technology,3.85,1876.15,0.8451,0.1483
2636,16,2,2020-01-14,Self-employed,Healthcare,13.33,3054.49,0.2772,0.5038
2637,16,315,2019-09-22,Unemployed,Retail,0,991.85,0.8494,0.0644
2638,16,315,2019-10-10,Unemployed,Finance,0,516.63,0.7467,0.2903
2639,16,315,2019-11-23,Unemployed,Technology,0,231.62,0.1434,0.1364
2640,16,315,2020-01-14,Unemployed,Construction,0,719.14,0.7359,0.8012
2641,16,754,2019-09-22,Unemployed,Technology,0,276.71,0.5388,0.7485
2642,16,754,2019-10-10,Unemployed,Healthcare,0,301.16,0.8494,0.7231
2643,16,754,2019-11-23,Unemployed,Hospitality,0,497.25,0.8067,0.5851
2644,16,754,2020-01-14,Unemployed,Education,0,106.92,0.6634,0.9821
2645,16,545,2019-09-22,Full-time,Hospitality,16.98,10439.96,0.6755,0.9286
2646,16,545,2019-10-10,Full-time,Retail,9.16,8628.14,0.8043,0.7029
2647,16,545,2019-11-23,Full-time,Retail,12.5,8063.88,0.5086,0.2611
2648,16,545,2020-01-14,Full-time,Retail,31.99,11895.16,0.6858,0.8127
2649,16,270,2019-09-22,Full-time,Technology,1.39,5931.66,0.0968,0.7754
2650,16,270,2019-10-10,Full-time,Hospitality,21.83,10865.26,0.0003,0.1591
2651,16,270,2019-11-23,Full-time,Construction,25.1,11523.52,0.5341,0.7338
2652,16,270,2020-01-14,Full-time,Retail,31.65,11305.89,0.9565,0.3289
2653,16,176,2019-09-22,Student,Education,36.49,899.73,0.7929,0.8494
2654,16,176,2019-10-10,Student,Healthcare,19.91,1006.31,0.312,0.499
2655,16,176,2019-11-23,Student,Public Sector,39.5,3377.99,0.4444,0.3727
2656,16,176,2020-01-14,Student,Manufacturing,6.95,895.97,0.542,0.5903
2657,16,582,2019-09-22,Part-time,Healthcare,34.81,680.02,0.7234,0.5244
2658,16,582,2019-10-10,Part-time,Manufacturing,21.46,2722.12,0.5046,0.4628
2659,16,582,2019-11-23,Part-time,Construction,23.94,2259.53,0.6154,0.9843
2660,16,582,2020-01-14,Part-time,Healthcare,26.01,1054.34,0.8492,0.4513
2661,16,309,2019-09-22,Self-employed,Construction,27.66,3329.99,0.0652,0.5703
2662,16,309,2019-10-10,Self-employed,Public Sector,29.73,1152.69,0.7058,0.498
2663,16,309,2019-11-23,Self-employed,Hospitality,44.6,1950.82,0.819,0.0541
2664,16,309,2020-01-14,Self-employed,Finance,9.11,3928.89,0.6744,0.1005
2665,16,648,2019-09-22,Full-time,Manufacturing,3.65,2940.25,0.0465,0.6267
2666,16,648,2019-10-10,Full-time,Retail,44.7,9429.03,0.3423,0.5366
2667,16,648,2019-11-23,Full-time,Public Sector,25.72,7594.54,0.9006,0.4023
2668,16,648,2020-01-14,Full-time,Retail,27.42,6765.86,0.4846,0.915
2669,16,465,2019-09-22,Student,Manufacturing,4.45,1175.89,0.4754,0.7736
2670,16,465,2019-10-10,Student,Construction,30.61,2052.35,0.3759,0.5861
2671,16,465,2019-11-23,Student,Education,18.44,3994.8,0.7717,0.6753
2672,16,465,2020-01-14,Student,Hospitality,5.67,1238.16,0.969,0.5193
2673,16,293,2019-09-22,Full-time,Finance,0.97,10112.94,0.8053,0.3209
2674,16,293,2019-10-10,Full-time,Finance,47.84,6920.06,0.4801,0.9413
2675,16,293,2019-11-23,Full-time,Healthcare,26.61,9159.74,0.1566,0.6393
2676,16,293,2020-01-14,Full-time,Public Sector,38.31,9983.31,0.7779,0.0828
2677,16,744,2019-09-22,Unemployed,Manufacturing,0,599.28,0.7642,0.5446
2678,16,744,2019-10-10,Unemployed,Construction,0,422.57,0.9179,0.9165
2679,16,744,2019-11-23,Unemployed,Public Sector,0,638.94,0.2466,0.607
2680,16,744,2020-01-14,Unemployed,Finance,0,301.27,0.0322,0.8108
2681,16,735,2019-09-22,Part-time,Finance,37.63,849.87,0.1069,0.9736
2682,16,735,2019-10-10,Part-time,Finance,47.27,1092.77,0.3546,0.4849
2683,16,735,2019-11-23,Part-time,Healthcare,44.94,3546.45,0.7664,0.7918
2684,16,735,2020-01-14,Part-time,Finance,34.89,3697.46,0.3259,0.1211
2685,16,701,2019-09-22,Part-time,Hospitality,2.0,3033.73,0.7164,0.3718
2686,16,701,2019-10-10,Part-time,Technology,5.86,1967.37,0.0054,0.7105
2687,16,701,2019-11-23,Part-time,Technology,0.22,2091.08,0.46,0.986
2688,16,701,2020-01-14,Part-time,Retail,29.66,2676.55,0.922,0.8779
2689,16,520,2019-09-22,Student,Public Sector,38.6,952.64,0.4458,0.0701
2690,16,520,2019-10-10,Student,Hospitality,39.25,2639.82,0.0146,0.177
2691,16,520,2019-11-23,Student,Construction,7.04,1303.06,0.4509,0.2082
2692,16,520,2020-01-14,Student,Technology,43.97,3440.09,0.8564,0.5954
2693,16,552,2019-09-22,Self-employed,Healthcare,15.62,1452.06,0.6409,0.4503
2694,16,552,2019-10-10,Self-employed,Construction,42.98,1551.56,0.198,0.0735
2695,16,552,2019-11-23,Self-employed,Healthcare,7.45,2863.19,0.4589,0.5761
2696,16,552,2020-01-14,Self-employed,Manufacturing,10.75,3246.73,0.7184,0.0985
2697,16,402,2019-09-22,Part-time,Retail,33.77,1530.26,0.1494,0.2096
2698,16,402,2019-10-10,Part-time,Retail,16.08,3574.65,0.6084,0.643
2699,16,402,2019-11-23,Part-time,Public Sector,12.14,714.15,0.5941,0.8409
2700,16,402,2020-01-14,Part-time,Public Sector,28.48,3692.79,0.1387,0.6137
2701,16,586,2019-09-22,Student,Education,48.17,2935.41,0.0877,0.3982
2702,16,586,2019-10-10,Part-time,Retail,12.71,2814.99,0.674,0.3903
2703,16,586,2019-11-23,Part-time,Retail,43.55,3452.35,0.8823,0.6921
2704,16,586,2020-01-14,Part-time,Finance,44.7,715.08,0.628,0.7547
2705,16,187,2019-09-22,Unemployed,Finance,0,963.54,0.6624,0.3828
2706,16,187,2019-10-10,Unemployed,Hospitality,0,298.21,0.576,0.8938
2707,16,187,2019-11-23,Unemployed,Public Sector,0,815.94,0.5198,0.5907
2708,16,187,2020-01-14,Unemployed,Technology,0,375.84,0.4016,0.8871
2709,16,407,2019-09-22,Unemployed,Education,0,1020.33,0.9443,0.7885
2710,16,407,2019-10-10,Unemployed,Technology,0,613.17,0.3778,0.4388
2711,16,407,2019-11-23,Unemployed,Public Sector,0,382.6,0.7146,0.5268
2712,16,407,2020-01-14,Unemployed,Finance,0,1106.17,0.154,0.8288
2713,16,380,2019-09-22,Self-employed,Healthcare,4.13,1697.02,0.3633,0.4489
2714,16,380,2019-10-10,Self-employed,Public Sector,44.49,2064.98,0.1141,0.0653
2715,16,380,2019-11-23,Self-employed,Healthcare,15.73,3343.02,0.3879,0.5741
2716,16,380,2020-01-14,Self-employed,Hospitality,17.71,3629.54,0.5835,0.9134
2717,16,197,2019-09-22,Student,Construction,38.91,2473.29,0.6815,0.7567
2718,16,197,2019-10-10,Student,Manufacturing,26.71,1047.53,0.9761,0.7395
2719,16,197,2019-11-23,Student,Public Sector,2.97,1991.14,0.3593,0.517
2720,16,197,2020-01-14,Student,Hospitality,28.94,902.85,0.6647,0.1745
2721,16,25,2019-09-22,Full-time,Technology,27.12,1701.3,0.4616,0.7031
2722,16,25,2019-10-10,Full-time,Public Sector,3.62,8451.72,0.9264,0.8277
2723,16,25,2019-11-23,Full-time,Healthcare,46.72,9610.18,0.1448,0.1526
2724,16,25,2020-01-14,Full-time,Construction,39.96,9226.43,0.5348,0.6286
2725,16,588,2019-09-22,Full-time,Education,2.37,4861.36,0.8924,0.2081
2726,16,588,2019-10-10,Full-time,Construction,48.26,8827.14,0.8102,0.1169
2727,16,588,2019-11-23,Full-time,Technology,46.09,10443.16,0.7055,0.9808
2728,16,588,2020-01-14,Full-time,Hospitality,26.68,7277.1,0.5973,0.9485
2729,16,202,2019-09-22,Student,Retail,14.39,3579.69,0.1245,0.9455
2730,16,202,2019-10-10,Student,Retail,16.16,2753.12,0.9098,0.0415
2731,16,202,2019-11-23,Student,Retail,30.36,3286.01,0.0613,0.3578
2732,16,202,2020-01-14,Student,Education,11.47,840.75,0.6619,0.6925
2733,16,797,2019-09-22,Full-time,Hospitality,17.6,6217.28,0.9866,0.6152
2734,16,797,2019-10-10,Full-time,Hospitality,29.24,6641.9,0.4434,0.4714
2735,16,797,2019-11-23,Full-time,Finance,23.0,8105.4,0.522,0.0998
2736,16,797,2020-01-14,Full-time,Finance,5.23,10334.74,0.6247,0.1363
2737,16,109,2019-09-22,Full-time,Hospitality,37.74,10345.57,0.9628,0.6645
2738,16,109,2019-10-10,Full-time,Manufacturing,47.09,6761.53,0.628,0.5654
2739,16,109,2019-11-23,Full-time,Finance,6.44,5519.15,0.8641,0.3834
2740,16,109,2020-01-14,Full-time,Technology,21.54,4452.29,0.0767,0.9946
2741,16,227,2019-09-22,Part-time,Healthcare,42.03,3331.09,0.5191,0.7622
2742,16,227,2019-10-10,Part-time,Construction,3.09,3456.78,0.0458,0.863
2743,16,227,2019-11-23,Part-time,Healthcare,19.73,1038.47,0.224,0.3415
2744,16,227,2020-01-14,Part-time,Finance,26.68,3078.04,0.1757,0.3995
2745,16,85,2019-09-22,Unemployed,Public Sector,0,769.67,0.6024,0.339
2746,16,85,2019-10-10,Unemployed,Public Sector,0,783.61,0.6165,0.6694
2747,16,85,2019-11-23,Unemployed,Hospitality,0,473.35,0.4626,0.7244
2748,16,85,2020-01-14,Unemployed,Healthcare,0,669.79,0.505,0.3253
2749,16,576,2019-09-22,Full-time,Technology,28.06,5666.92,0.5121,0.265
2750,16,576,2019-10-10,Full-time,Finance,44.88,8972.0,0.6544,0.3482
2751,16,576,2019-11-23,Full-time,Public Sector,49.28,1753.93,0.2115,0.0927
2752,16,576,2020-01-14,Full-time,Technology,35.56,4565.06,0.9681,0.3709
2753,16,74,2019-09-22,Unemployed,Hospitality,0,923.87,0.165,0.3662
2754,16,74,2019-10-10,Unemployed,Construction,0,234.53,0.7247,0.6039
2755,16,74,2019-11-23,Unemployed,Hospitality,0,193.95,0.8236,0.6145
2756,16,74,2020-01-14,Unemployed,Technology,0,917.7,0.7518,0.8664
2757,16,159,2019-09-22,Full-time,Hospitality,12.59,11563.33,0.0114,0.1086
2758,16,159,2019-10-10,Full-time,Construction,2.57,3451.51,0.8886,0.9475
2759,16,159,2019-11-23,Full-time,Public Sector,36.88,6181.79,0.7921,0.5401
2760,16,159,2020-01-14,Full-time,Healthcare,28.14,6384.7,0.6579,0.2123
2761,16,203,2019-09-22,Part-time,Public Sector,5.65,2780.69,0.2539,0.1541
2762,16,203,2019-10-10,Part-time,Education,47.34,2091.7,0.3773,0.7661
2763,16,203,2019-11-23,Part-time,Education,17.68,2061.69,0.1669,0.8835
2764,16,203,2020-01-14,Part-time,Education,23.24,2247.25,0.0718,0.0322
2765,16,36,2019-09-22,Part-time,Public Sector,25.11,3984.67,0.3718,0.7571
2766,16,36,2019-10-10,Part-time,Retail,44.76,3092.0,0.9181,0.4274
2767,16,36,2019-11-23,Part-time,Healthcare,31.91,3407.15,0.1672,0.9371
2768,16,36,2020-01-14,Part-time,Education,26.96,1651.26,0.6217,0.2513
2769,16,40,2019-09-22,Retired,Manufacturing,0,1115.47,0.0762,0.8749
2770,16,40,2019-10-10,Retired,Finance,0,488.45,0.1171,0.2742
2771,16,40,2019-11-23,Retired,Finance,0,740.39,0.6333,0.8218
2772,16,40,2020-01-14,Retired,Healthcare,0,940.2,0.6874,0.7927
2773,16,484,2019-09-22,Unemployed,Healthcare,0,1059.83,0.6516,0.0825
2774,16,484,2019-10-10,Unemployed,Education,0,243.12,0.7155,0.7295
2775,16,484,2019-11-23,Unemployed,Hospitality,0,942.57,0.5956,0.48
2776,16,484,2020-01-14,Unemployed,Manufacturing,0,699.18,0.3864,0.0947
2777,16,395,2019-09-22,Self-employed,Public Sector,11.25,3853.12,0.861,0.1902
2778,16,395,2019-10-10,Self-employed,Finance,4.35,1490.24,0.8509,0.7502
2779,16,395,2019-11-23,Self-employed,Technology,12.67,2813.82,0.7336,0.9974
2780,16,395,2020-01-14,Self-employed,Retail,4.24,983.68,0.9335,0.6832
2781,16,403,2019-09-22,Part-time,Education,9.53,887.23,0.4036,0.6725
2782,16,403,2019-10-10,Unemployed,Finance,0,24.71,0.2778,0.4329
2783,16,403,2019-11-23,Unemployed,Manufacturing,0,719.93,0.3455,0.2823
2784,16,403,2020-01-14,Unemployed,Manufacturing,0,982.77,0.8055,0.7091
2785,16,143,2019-09-22,Unemployed,Manufacturing,0,737.52,0.7398,0.6133
2786,16,143,2019-10-10,Unemployed,Hospitality,0,211.62,0.5891,0.6974
2787,16,143,2019-11-23,Unemployed,Construction,0,485.11,0.3681,0.5527
2788,16,143,2020-01-14,Unemployed,Finance,0,1.53,0.5549,0.9022
2789,16,441,2019-09-22,Self-employed,Technology,34.06,3434.99,0.8171,0.8024
2790,16,441,2019-10-10,Self-employed,Retail,20.8,1728.83,0.2514,0.1684
2791,16,441,2019-11-23,Self-employed,Construction,25.71,874.07,0.5271,0.7843
2792,16,441,2020-01-14,Self-employed,Healthcare,31.65,3126.51,0.6564,0.8505
2793,16,578,2019-09-22,Unemployed,Hospitality,0,568.89,0.0498,0.7594
2794,16,578,2019-10-10,Unemployed,Hospitality,0,82.42,0.1006,0.2376
2795,16,578,2019-11-23,Unemployed,Construction,0,431.42,0.4803,0.0603
2796,16,578,2020-01-14,Unemployed,Construction,0,315.87,0.9039,0.7492
2797,16,574,2019-09-22,Unemployed,Retail,0,427.81,0.089,0.6387
2798,16,574,2019-10-10,Unemployed,Healthcare,0,1069.3,0.2389,0.1243
2799,16,574,2019-11-23,Unemployed,Finance,0,347.09,0.0471,0.9425
2800,16,574,2020-01-14,Unemployed,Public Sector,0,984.14,0.4753,0.6287
2801,16,333,2019-09-22,Self-employed,Retail,11.42,3777.98,0.276,0.2467
2802,16,333,2019-10-10,Self-employed,Manufacturing,38.42,1221.47,0.2005,0.0905
2803,16,333,2019-11-23,Self-employed,Healthcare,35.45,1150.2,0.9095,0.5959
2804,16,333,2020-01-14,Self-employed,Public Sector,30.77,3945.5,0.5813,0.0514
2805,16,248,2019-09-22,Full-time,Education,45.12,8592.33,0.851,0.7346
2806,16,248,2019-10-10,Full-time,Hospitality,26.25,11773.2,0.2651,0.9364
2807,16,248,2019-11-23,Full-time,Manufacturing,48.54,6825.03,0.0199,0.0144
2808,16,248,2020-01-14,Full-time,Technology,7.31,4331.68,0.8534,0.4189
2809,16,1,2019-09-22,Part-time,Public Sector,31.12,3933.04,0.0075,0.5362
2810,16,1,2019-10-10,Part-time,Manufacturing,17.92,1138.32,0.5319,0.4434
2811,16,1,2019-11-23,Part-time,Manufacturing,25.67,3739.54,0.3164,0.2517
2812,16,1,2020-01-14,Part-time,Retail,40.96,3321.32,0.0964,0.7867
2813,16,250,2019-09-22,Full-time,Construction,26.24,8969.35,0.6745,0.5493
2814,16,250,2019-10-10,Full-time,Finance,13.73,5159.22,0.84,0.9491
2815,16,250,2019-11-23,Full-time,Technology,48.46,11930.88,0.6695,0.0501
2816,16,250,2020-01-14,Full-time,Hospitality,13.22,9231.48,0.3449,0.5238
2817,16,513,2019-09-22,Student,Manufacturing,35.39,1538.17,0.4616,0.1825
2818,16,513,2019-10-10,Student,Technology,19.98,1245.58,0.5429,0.1906
2819,16,513,2019-11-23,Student,Public Sector,30.49,1464.68,0.4182,0.8141
2820,16,513,2020-01-14,Student,Finance,49.28,3494.7,0.7822,0.821
2821,17,347,2020-08-06,Unemployed,Finance,0,46.35,0.5165,0.9016
2822,17,347,2020-09-25,Unemployed,Retail,0,940.83,0.9624,0.6687
2823,17,347,2021-03-13,Unemployed,Construction,0,747.56,0.6291,0.137
2824,17,347,2021-04-22,Unemployed,Construction,0,702.41,0.735,0.7879
2825,17,521,2020-08-06,Full-time,Technology,43.66,3411.29,0.7465,0.1196
2826,17,521,2020-09-25,Full-time,Construction,39.18,5235.8,0.2758,0.836
2827,17,521,2021-03-13,Full-time,Public Sector,3.76,2961.53,0.4042,0.2261
2828,17,521,2021-04-22,Full-time,Technology,43.83,5704.46,0.089,0.8122
2829,17,424,2020-08-06,Full-time,Construction,36.44,7187.86,0.5195,0.6946
2830,17,424,2020-09-25,Full-time,Public Sector,31.95,8624.89,0.6731,0.9497
2831,17,424,2021-03-13,Full-time,Education,39.79,2538.92,0.9531,0.0346
2832,17,424,2021-04-22,Full-time,Public Sector,48.15,4683.59,0.2981,0.5254
2833,17,132,2020-08-06,Part-time,Construction,24.18,1021.66,0.5483,0.1459
2834,17,132,2020-09-25,Part-time,Hospitality,1.96,2645.34,0.0901,0.1636
2835,17,132,2021-03-13,Part-time,Healthcare,45.71,862.91,0.0156,0.1652
2836,17,132,2021-04-22,Part-time,Education,28.95,3162.67,0.0719,0.6092
2837,17,192,2020-08-06,Retired,Construction,0,597.89,0.1404,0.0792
2838,17,192,2020-09-25,Retired,Hospitality,0,992.41,0.6794,0.1865
2839,17,192,2021-03-13,Retired,Finance,0,729.36,0.5638,0.5042
2840,17,192,2021-04-22,Retired,Manufacturing,0,997.24,0.9325,0.8429
2841,17,676,2020-08-06,Part-time,Construction,27.42,2763.02,0.222,0.8289
2842,17,676,2020-09-25,Part-time,Healthcare,8.32,3144.81,0.0676,0.8704
2843,17,676,2021-03-13,Part-time,Public Sector,46.37,3388.16,0.6502,0.2623
2844,17,676,2021-04-22,Part-time,Finance,23.4,1982.71,0.5643,0.0173
2845,17,230,2020-08-06,Student,Hospitality,47.7,620.23,0.2373,0.0896
2846,17,230,2020-09-25,Student,Construction,42.66,2863.38,0.5566,0.795
2847,17,230,2021-03-13,Student,Construction,8.44,3025.26,0.4969,0.5485
2848,17,230,2021-04-22,Part-time,Public Sector,3.34,1415.2,0.6339,0.0106
2849,17,158,2020-08-06,Student,Manufacturing,34.26,3051.5,0.0688,0.4472
2850,17,158,2020-09-25,Student,Retail,47.6,2440.76,0.5104,0.6426
2851,17,158,2021-03-13,Full-time,Retail,34.35,10107.61,0.0092,0.908
2852,17,158,2021-04-22,Full-time,Construction,1.31,2583.12,0.997,0.7742
2853,17,748,2020-08-06,Full-time,Technology,22.94,7651.85,0.9871,0.2161
2854,17,748,2020-09-25,Student,Finance,21.73,1052.95,0.8235,0.2069
2855,17,748,2021-03-13,Student,Finance,47.83,1688.18,0.3505,0.1822
2856,17,748,2021-04-22,Student,Public Sector,40.4,1413.63,0.8929,0.9
2857,17,751,2020-08-06,Unemployed,Technology,0,520.77,0.2178,0.2194
2858,17,751,2020-09-25,Full-time,Hospitality,48.06,4278.34,0.26,0.7667
2859,17,751,2021-03-13,Full-time,Healthcare,46.62,10408.46,0.3044,0.2147
2860,17,751,2021-04-22,Full-time,Retail,13.03,9461.55,0.9447,0.4864
2861,17,423,2020-08-06,Full-time,Healthcare,25.82,10283.38,0.0714,0.31
2862,17,423,2020-09-25,Self-employed,Hospitality,45.14,3189.68,0.9799,0.755
2863,17,423,2021-03-13,Self-employed,Technology,11.53,1255.44,0.0861,0.7717
2864,17,423,2021-04-22,Self-employed,Manufacturing,1.38,1266.13,0.0688,0.8698
2865,17,477,2020-08-06,Retired,Retail,0,270.13,0.8541,0.2449
2866,17,477,2020-09-25,Retired,Education,0,453.19,0.0723,0.4109
2867,17,477,2021-03-13,Retired,Hospitality,0,174.68,0.8861,0.7445
2868,17,477,2021-04-22,Retired,Hospitality,0,748.3,0.5339,0.8514
2869,17,463,2020-08-06,Student,Technology,24.23,648.05,0.689,0.3041
2870,17,463,2020-09-25,Student,Education,6.63,1436.62,0.8663,0.0558
2871,17,463,2021-03-13,Student,Healthcare,17.35,645.61,0.8792,0.1838
2872,17,463,2021-04-22,Student,Healthcare,46.88,3371.15,0.4857,0.7329
2873,17,584,2020-08-06,Retired,Education,0,216.78,0.4523,0.1818
2874,17,584,2020-09-25,Retired,Construction,0,916.81,0.0446,0.8783
2875,17,584,2021-03-13,Retired,Education,0,1014.86,0.8472,0.0658
2876,17,584,2021-04-22,Retired,Hospitality,0,345.04,0.5335,0.4514
2877,17,619,2020-08-06,Student,Public Sector,38.36,1035.06,0.5834,0.3177
2878,17,619,2020-09-25,Student,Education,12.74,885.48,0.8371,0.3959
2879,17,619,2021-03-13,Student,Technology,2.1,858.93,0.9123,0.0713
2880,17,619,2021-04-22,Student,Healthcare,5.36,693.6,0.7932,0.7465
2881,17,701,2020-08-06,Part-time,Construction,12.68,985.51,0.3891,0.1789
2882,17,701,2020-09-25,Part-time,Retail,17.83,2574.83,0.5793,0.0296
2883,17,701,2021-03-13,Part-time,Education,19.05,3396.38,0.5028,0.5082
2884,17,701,2021-04-22,Part-time,Public Sector,28.37,3981.24,0.3874,0.6873
2885,17,766,2020-08-06,Full-time,Education,30.13,6056.5,0.4977,0.6048
2886,17,766,2020-09-25,Full-time,Education,6.73,5283.7,0.7058,0.7879
2887,17,766,2021-03-13,Full-time,Construction,0.03,7466.42,0.201,0.7171
2888,17,766,2021-04-22,Retired,Manufacturing,0,998.36,0.4213,0.1962
2889,17,354,2020-08-06,Retired,Education,0,273.44,0.9049,0.0948
2890,17,354,2020-09-25,Retired,Technology,0,987.08,0.9098,0.8133
2891,17,354,2021-03-13,Retired,Education,0,560.94,0.0462,0.6319
2892,17,354,2021-04-22,Retired,Technology,0,591.95,0.5788,0.7193
2893,17,797,2020-08-06,Full-time,Education,39.93,2327.13,0.4881,0.2934
2894,17,797,2020-09-25,Self-employed,Retail,6.02,2019.76,0.5721,0.7827
2895,17,797,2021-03-13,Self-employed,Finance,49.07,586.4,0.4604,0.2049
2896,17,797,2021-04-22,Self-employed,Education,24.83,3251.4,0.9858,0.5058
2897,17,784,2020-08-06,Part-time,Manufacturing,8.0,1524.59,0.182,0.6674
2898,17,784,2020-09-25,Part-time,Education,42.42,3457.76,0.5606,0.5902
2899,17,784,2021-03-13,Part-time,Finance,14.24,3231.18,0.3776,0.2387
2900,17,784,2021-04-22,Part-time,Technology,16.42,1893.93,0.7422,0.336
2901,17,189,2020-08-06,Unemployed,Finance,0,521.96,0.0267,0.5038
2902,17,189,2020-09-25,Unemployed,Technology,0,1083.04,0.6581,0.1907
2903,17,189,2021-03-13,Unemployed,Healthcare,0,715.93,0.2918,0.8392
2904,17,189,2021-04-22,Unemployed,Construction,0,1026.71,0.3544,0.9722
2905,17,397,2020-08-06,Part-time,Education,31.3,3949.14,0.5511,0.5667
2906,17,397,2020-09-25,Part-time,Finance,8.23,2576.09,0.0157,0.2066
2907,17,397,2021-03-13,Part-time,Retail,12.17,1118.37,0.2663,0.2444
2908,17,397,2021-04-22,Part-time,Manufacturing,27.09,3765.09,0.0822,0.5728
2909,17,117,2020-08-06,Unemployed,Technology,0,656.97,0.3542,0.2458
2910,17,117,2020-09-25,Unemployed,Retail,0,672.16,0.3205,0.3927
2911,17,117,2021-03-13,Unemployed,Construction,0,543.16,0.7481,0.9398
2912,17,117,2021-04-22,Unemployed,Education,0,1037.6,0.0521,0.074
2913,17,128,2020-08-06,Part-time,Public Sector,27.47,2425.68,0.6304,0.6414
2914,17,128,2020-09-25,Part-time,Retail,28.51,2021.73,0.7197,0.9297
2915,17,128,2021-03-13,Part-time,Hospitality,41.06,1518.72,0.2399,0.3475
2916,17,128,2021-04-22,Retired,Construction,0,62.24,0.1176,0.0066
2917,17,68,2020-08-06,Unemployed,Retail,0,1084.91,0.0223,0.8398
2918,17,68,2020-09-25,Unemployed,Retail,0,299.41,0.0644,0.3802
2919,17,68,2021-03-13,Unemployed,Finance,0,313.32,0.4309,0.6117
2920,17,68,2021-04-22,Unemployed,Hospitality,0,839.13,0.1522,0.0032
2921,17,394,2020-08-06,Full-time,Healthcare,13.83,6207.1,0.5703,0.4495
2922,17,394,2020-09-25,Full-time,Hospitality,21.18,2233.87,0.6985,0.9226
2923,17,394,2021-03-13,Part-time,Technology,17.78,1668.73,0.4254,0.1412
2924,17,394,2021-04-22,Part-time,Construction,6.37,3703.23,0.3288,0.2225
2925,17,480,2020-08-06,Full-time,Healthcare,21.36,1756.06,0.7518,0.2498
2926,17,480,2020-09-25,Full-time,Healthcare,2.52,8719.23,0.3578,0.15
2927,17,480,2021-03-13,Full-time,Construction,45.89,7676.61,0.8297,0.6178
2928,17,480,2021-04-22,Full-time,Education,23.51,11998.75,0.3608,0.6403
2929,17,763,2020-08-06,Full-time,Hospitality,15.93,6983.69,0.905,0.748
2930,17,763,2020-09-25,Full-time,Manufacturing,0.04,9220.36,0.1574,0.8705
2931,17,763,2021-03-13,Full-time,Manufacturing,34.74,4050.96,0.7101,0.9537
2932,17,763,2021-04-22,Full-time,Hospitality,20.83,9983.7,0.215,0.0734
2933,17,269,2020-08-06,Full-time,Finance,30.26,11753.44,0.6493,0.9936
2934,17,269,2020-09-25,Full-time,Healthcare,5.87,1761.73,0.6773,0.0056
2935,17,269,2021-03-13,Full-time,Public Sector,11.47,11302.69,0.9982,0.1108
2936,17,269,2021-04-22,Full-time,Retail,14.21,6516.51,0.7549,0.3484
2937,17,727,2020-08-06,Full-time,Retail,29.08,10202.12,0.6087,0.3911
2938,17,727,2020-09-25,Full-time,Manufacturing,27.89,8831.84,0.3681,0.311
2939,17,727,2021-03-13,Full-time,Healthcare,18.09,11331.01,0.1482,0.3164
2940,17,727,2021-04-22,Full-time,Public Sector,49.63,2231.99,0.0338,0.1707
2941,17,479,2020-08-06,Retired,Public Sector,0,1040.76,0.5688,0.9039
2942,17,479,2020-09-25,Retired,Healthcare,0,1141.49,0.6542,0.3167
