run_id,metric_name,split,value,std_dev,k_folds
4417,F1,val,1.233723,0.027673,5
4417,F1,test,1.210374,0.032227,10
4418,Accuracy,train,1.15336,0.012365,5
4418,Accuracy,val,1.131274,0.00665,10
4418,Accuracy,test,1.125441,0.026383,5
4418,F1,train,0.0,0.032025,
4418,F1,val,0.0,0.021588,
4418,F1,test,0.0,0.002946,
4419,Accuracy,train,2.001339,0.04497,10
4419,Accuracy,val,2.018331,0.038375,
4419,Accuracy,test,1.98715,0.004253,5
4419,F1,train,0.457144,0.047894,
4419,F1,val,0.485092,0.011708,
4419,F1,test,0.443606,0.042761,
4420,Accuracy,train,0.0,0.033578,5
4420,Accuracy,val,0.0,0.004584,
4420,Accuracy,test,0.0,0.021352,
4420,F1,train,0.031697,0.037504,5
4420,F1,val,0.026903,0.044881,
4420,F1,test,0.0,0.011193,
4421,Accuracy,train,1.35143,0.041971,
4421,Accuracy,val,1.341838,0.002671,5
4421,Accuracy,test,1.316775,0.039225,5
4421,F1,train,0.862188,0.008617,5
4421,F1,val,0.853598,0.023703,10
4421,F1,test,0.82213,0.001348,
4422,Accuracy,train,1.408996,0.046442,
4422,Accuracy,val,1.41489,0.001827,10
4422,Accuracy,test,1.355147,0.041963,
4422,F1,train,0.19146,0.025811,
4422,F1,val,0.193573,0.037586,
4422,F1,test,0.17421,0.01741,10
4423,Accuracy,train,0.383155,0.004119,5
4423,Accuracy,val,0.374685,0.040888,10
4423,Accuracy,test,0.339328,0.002487,5
4423,F1,train,0.357006,0.018286,10
4423,F1,val,0.34601,0.038074,5
4423,F1,test,0.31079,0.032947,10
4424,Accuracy,train,0.0,0.016976,5
4424,Accuracy,val,0.0,0.00527,10
4424,Accuracy,test,0.0,0.019975,5
4424,F1,train,1.419294,0.033183,5
4424,F1,val,1.439989,0.002375,5
4424,F1,test,1.383619,0.009938,5
4425,Accuracy,train,0.0,0.025826,
4425,Accuracy,val,0.0,0.019235,
4425,Accuracy,test,0.0,0.040901,10
4425,F1,train,0.077831,0.007932,10
4425,F1,val,0.092049,0.049533,
4425,F1,test,0.053095,0.036917,
4426,Accuracy,train,0.081495,0.001665,5
4426,Accuracy,val,0.076285,0.00755,
4426,Accuracy,test,0.032008,0.028067,10
4426,F1,train,0.960593,0.040344,10
4426,F1,val,0.95399,0.012134,
4426,F1,test,0.919831,0.045138,5
4427,Accuracy,train,0.0,0.027797,5
4427,Accuracy,val,0.0,0.031291,
4427,Accuracy,test,0.0,0.048265,10
4427,F1,train,0.509899,0.020203,10
4427,F1,val,0.496274,0.038586,
4427,F1,test,0.481426,0.049634,
4428,Accuracy,train,1.406093,0.004447,5
4428,Accuracy,val,1.423761,0.032912,
4428,Accuracy,test,1.379219,0.023616,10
4428,F1,train,1.381777,0.005152,
4428,F1,val,1.364438,0.040476,10
4428,F1,test,1.325523,0.03366,10
4429,Accuracy,train,1.379605,0.027174,
4429,Accuracy,val,1.380671,0.007504,
4429,Accuracy,test,1.340241,0.043798,5
4429,F1,train,0.0,0.014479,
4429,F1,val,0.0,0.022836,
4429,F1,test,0.0,0.040289,5
4431,Accuracy,train,1.317003,0.020304,5
4431,Accuracy,val,1.313783,0.011952,
4431,Accuracy,test,1.293509,0.022498,10
4431,F1,train,0.655543,0.021734,5
4431,F1,val,0.646518,0.040122,10
4431,F1,test,0.603958,0.037302,5
4432,Accuracy,train,0.0,0.006862,
4432,Accuracy,val,0.0,0.016636,
4432,Accuracy,test,0.0,0.02115,10
4432,F1,train,1.332497,0.01222,
4432,F1,val,1.349452,0.042443,
4432,F1,test,1.301315,0.016176,5
4433,Accuracy,train,0.547767,0.00111,5
4433,Accuracy,val,0.551527,0.041377,
4433,Accuracy,test,0.517657,0.019826,
4433,F1,train,0.079543,0.002075,5
4433,F1,val,0.094834,0.040063,10
4433,F1,test,0.064345,0.036163,5
4434,Accuracy,train,0.696337,0.017792,10
4434,Accuracy,val,0.694729,0.02299,10
4434,Accuracy,test,0.654601,0.004129,
4434,F1,train,0.0,0.018335,
4434,F1,val,0.0,0.02005,10
4434,F1,test,0.0,0.015499,5
4436,Accuracy,train,0.380916,0.032007,
4436,Accuracy,val,0.382987,0.007934,
4436,Accuracy,test,0.349902,0.020977,10
4436,F1,train,0.000351,0.038388,10
4436,F1,val,0.004842,0.032881,10
4436,F1,test,0.0,0.002744,
4437,Accuracy,train,0.0,0.02007,5
4437,Accuracy,val,0.0,0.03445,10
4437,Accuracy,test,0.0,0.028955,10
4437,F1,train,1.390255,0.033565,
4437,F1,val,1.394631,0.040468,
4437,F1,test,1.36024,0.023808,5
4438,Accuracy,train,0.301597,0.036974,10
4438,Accuracy,val,0.281195,0.025982,
4438,Accuracy,test,0.234056,0.040773,10
4438,F1,train,0.0,0.003252,10
4438,F1,val,0.0,0.001878,5
4438,F1,test,0.0,0.014378,
4439,Accuracy,train,0.0,0.016228,
4439,Accuracy,val,0.0,0.040651,
4439,Accuracy,test,0.0,0.02631,5
4439,F1,train,1.488281,0.007949,5
4439,F1,val,1.46353,0.018226,
4439,F1,test,1.446966,0.044912,10
4440,Accuracy,train,0.611174,0.013036,10
4440,Accuracy,val,0.602562,0.016177,10
4440,Accuracy,test,0.565618,0.016396,5
4440,F1,train,2.073987,0.033265,
4440,F1,val,2.078899,0.037314,5
4440,F1,test,2.055897,0.03261,5
4442,Accuracy,train,0.0,0.016095,5
4442,Accuracy,val,0.0,0.042621,10
4442,Accuracy,test,0.0,0.040494,
4442,F1,train,1.255942,0.02089,10
4442,F1,val,1.23234,0.009078,5
4442,F1,test,1.220346,0.046175,
4443,Accuracy,train,0.0,0.037075,
4443,Accuracy,val,0.007691,0.005352,
4443,Accuracy,test,0.0,0.045291,10
4443,F1,train,0.0,0.041385,5
4443,F1,val,0.0,0.025591,
4443,F1,test,0.0,0.026536,10
4444,Accuracy,train,0.0,0.037029,5
4444,Accuracy,val,0.0,0.046956,10
4444,Accuracy,test,0.0,0.020493,10
4444,F1,train,0.779763,0.034657,
4444,F1,val,0.774509,0.046353,5
4444,F1,test,0.737369,0.021209,
4445,Accuracy,train,0.0,0.009655,
4445,Accuracy,val,0.0,0.028297,
4445,Accuracy,test,0.0,0.015048,10
4445,F1,train,0.466192,0.014251,5
4445,F1,val,0.453179,0.038015,
4445,F1,test,0.43653,0.016149,5
4446,Accuracy,train,0.0,0.008301,
4446,Accuracy,val,0.0,0.046039,5
4446,Accuracy,test,0.0,0.034548,5
4446,F1,train,1.682641,0.047228,10
4446,F1,val,1.686024,0.046459,5
4446,F1,test,1.678766,0.002314,5
4447,Accuracy,train,0.0,0.041252,10
4447,Accuracy,val,0.0,0.027663,10
4447,Accuracy,test,0.0,0.033114,
4447,F1,train,0.0,0.013294,5
4447,F1,val,0.0,0.048379,
4447,F1,test,0.0,0.022064,5
4448,Accuracy,train,0.743057,0.021301,10
4448,Accuracy,val,0.762977,0.017588,5
4448,Accuracy,test,0.722615,0.029085,10
4448,F1,train,0.0,0.039333,10
4448,F1,val,0.0,0.006202,10
4448,F1,test,0.0,0.023415,
4450,Accuracy,train,0.720887,0.004968,10
4450,Accuracy,val,0.720662,0.029764,5
4450,Accuracy,test,0.686495,0.028978,10
4450,F1,train,0.0,0.004457,10
4450,F1,val,0.0,0.041915,5
4450,F1,test,0.0,0.046532,5
4451,Accuracy,train,1.862181,0.024445,5
4451,Accuracy,val,1.875331,0.031076,10
4451,Accuracy,test,1.849286,0.008325,5
4451,F1,train,0.755163,0.006641,5
4451,F1,val,0.748827,0.035636,
4451,F1,test,0.721875,0.040708,5
4452,Accuracy,train,1.314646,0.017605,5
4452,Accuracy,val,1.306527,0.026949,
4452,Accuracy,test,1.267485,0.025397,5
4452,F1,train,0.0,0.028366,10
4452,F1,val,0.0,0.033576,5
4452,F1,test,0.0,0.00923,5
4453,Accuracy,train,1.332603,0.038044,10
4453,Accuracy,val,1.325849,0.011298,5
4453,Accuracy,test,1.303573,0.022015,
4453,F1,train,1.59565,0.003401,10
4453,F1,val,1.598707,0.021684,5
4453,F1,test,1.575746,0.041454,10
4454,Accuracy,train,1.088418,0.010732,5
4454,Accuracy,val,1.100912,0.01847,10
4454,Accuracy,test,1.042178,0.03132,5
4454,F1,train,0.311949,0.02237,10
4454,F1,val,0.313713,0.044362,5
4454,F1,test,0.281419,0.047401,10
4455,Accuracy,train,0.0,0.04135,5
4455,Accuracy,val,0.0,0.041822,10
4455,Accuracy,test,0.0,0.006929,10
4455,F1,train,0.0,0.041805,5
4455,F1,val,0.0,0.002867,
4455,F1,test,0.0,0.023564,
4456,Accuracy,train,0.0,0.038517,5
4456,Accuracy,val,0.0,0.040338,10
4456,Accuracy,test,0.0,0.036575,5
4456,F1,train,1.883724,0.029655,10
4456,F1,val,1.893261,0.026054,
4456,F1,test,1.84532,0.044878,
4457,Accuracy,train,2.538497,0.044119,
4457,Accuracy,val,2.527348,0.017506,10
4457,Accuracy,test,2.522678,0.047091,5
4457,F1,train,1.63942,0.005117,10
4457,F1,val,1.637287,0.020675,10
4457,F1,test,1.597161,0.025436,10
4458,Accuracy,train,0.0,0.020721,
4458,Accuracy,val,0.0,0.012466,5
4458,Accuracy,test,0.0,0.012018,10
4458,F1,train,0.0,0.0066,5
4458,F1,val,0.0,0.045445,5
4458,F1,test,0.0,0.037836,10
4459,Accuracy,train,1.188495,0.003592,10
4459,Accuracy,val,1.19507,0.004288,5
4459,Accuracy,test,1.166956,0.030844,10
4459,F1,train,0.617576,0.019472,5
4459,F1,val,0.628227,0.008243,5
4459,F1,test,0.599633,0.014698,10
4460,Accuracy,train,1.919671,0.034742,10
4460,Accuracy,val,1.906583,0.033571,5
4460,Accuracy,test,1.85717,0.018276,5
4460,F1,train,0.0,0.003922,10
4460,F1,val,0.0,0.032467,10
4460,F1,test,0.0,0.047258,10
4462,Accuracy,train,1.609497,0.027299,
4462,Accuracy,val,1.615432,0.031544,10
4462,Accuracy,test,1.584886,0.013122,10
4462,F1,train,0.310839,0.021638,
4462,F1,val,0.302374,0.03766,10
4462,F1,test,0.299949,0.015776,10
4464,Accuracy,train,0.528521,0.030672,5
4464,Accuracy,val,0.543425,0.023585,5
4464,Accuracy,test,0.50793,0.023429,5
4464,F1,train,0.54908,0.026861,10
4464,F1,val,0.551038,0.032166,
4464,F1,test,0.522375,0.005448,5
4465,Accuracy,train,0.969951,0.017197,
4465,Accuracy,val,0.958311,0.021887,
4465,Accuracy,test,0.926982,0.014739,
4465,F1,train,0.0,0.02094,
4465,F1,val,0.0,0.014361,
4465,F1,test,0.0,0.004181,
4467,Accuracy,train,2.009312,0.005215,5
4467,Accuracy,val,2.035096,0.048793,
4467,Accuracy,test,2.007424,0.011754,5
4467,F1,train,0.375609,0.016992,
4467,F1,val,0.37225,0.046405,10
4467,F1,test,0.338434,0.026419,
4468,Accuracy,train,0.0,0.015414,5
4468,Accuracy,val,0.0,0.044769,10
4468,Accuracy,test,0.0,0.036907,5
4468,F1,train,0.778161,0.006312,5
4468,F1,val,0.787176,0.046568,
4468,F1,test,0.752242,0.044383,10
4469,Accuracy,train,0.615612,0.009646,10
4469,Accuracy,val,0.62409,0.020223,
4469,Accuracy,test,0.579392,0.03855,10
4469,F1,train,0.0,0.003496,
4469,F1,val,0.0,0.031867,10
4469,F1,test,0.0,0.012886,5
4470,Accuracy,train,0.09023,0.044371,
4470,Accuracy,val,0.074499,0.044409,
4470,Accuracy,test,0.033022,0.034637,10
4470,F1,train,1.462045,0.014604,
4470,F1,val,1.460555,0.049976,10
4470,F1,test,1.413088,0.022176,
4471,Accuracy,train,0.268501,0.048201,10
4471,Accuracy,val,0.263135,0.048909,5
4471,Accuracy,test,0.240477,0.01571,10
4471,F1,train,0.0,0.041793,
4471,F1,val,0.00343,0.01664,10
4471,F1,test,0.0,0.024819,10
4472,Accuracy,train,0.106053,0.04407,
4472,Accuracy,val,0.091408,0.035572,
4472,Accuracy,test,0.048708,0.043932,5
4472,F1,train,0.143557,0.019212,
4472,F1,val,0.114506,0.042467,10
4472,F1,test,0.106994,0.023403,10
4473,Accuracy,train,0.566618,0.014074,10
4473,Accuracy,val,0.592084,0.034102,5
4473,Accuracy,test,0.531962,0.041003,10
4473,F1,train,1.378348,0.04628,
4473,F1,val,1.399051,0.004966,5
4473,F1,test,1.351167,0.001362,
4475,Accuracy,train,0.168325,0.009681,10
4475,Accuracy,val,0.166106,0.047619,10
4475,Accuracy,test,0.126254,0.039352,
4475,F1,train,0.0,0.032689,10
4475,F1,val,0.0,0.03234,
4475,F1,test,0.0,0.002461,10
4476,Accuracy,train,0.0,0.04885,5
4476,Accuracy,val,0.0,0.004288,10
4476,Accuracy,test,0.0,0.027938,5
4476,F1,train,1.565731,0.049951,5
4476,F1,val,1.565977,0.026961,5
4476,F1,test,1.529845,0.0321,
4477,Accuracy,train,0.0,0.045299,10
4477,Accuracy,val,0.0,0.004,5
4477,Accuracy,test,0.0,0.003964,5
4477,F1,train,0.0,0.048137,5
4477,F1,val,0.0,0.002217,5
4477,F1,test,0.0,0.045615,
4478,Accuracy,train,0.0,0.037942,5
4478,Accuracy,val,0.0,0.032345,10
4478,Accuracy,test,0.0,0.02048,5
4478,F1,train,1.346542,0.046764,5
4478,F1,val,1.347885,0.004183,5
4478,F1,test,1.285749,0.019872,
4479,Accuracy,train,0.0,0.03417,10
4479,Accuracy,val,0.0,0.007992,10
4479,Accuracy,test,0.0,0.003146,10
4479,F1,train,0.0,0.031862,
4479,F1,val,0.0,0.039117,10
4479,F1,test,0.0,0.009591,10
4480,Accuracy,train,0.0,0.047965,10
4480,Accuracy,val,0.0,0.021881,5
4480,Accuracy,test,0.0,0.018553,5
4480,F1,train,1.11549,0.040889,
4480,F1,val,1.106152,0.012143,10
4480,F1,test,1.055414,0.014797,10
4481,Accuracy,train,0.214413,0.033266,5
4481,Accuracy,val,0.214255,0.048718,10
4481,Accuracy,test,0.194367,0.019026,
4481,F1,train,1.538163,0.034339,5
4481,F1,val,1.521775,0.001627,
4481,F1,test,1.508239,0.01003,
4482,Accuracy,train,0.916069,0.047361,
4482,Accuracy,val,0.895492,0.020419,
4482,Accuracy,test,0.879923,0.032347,
4482,F1,train,2.55348,0.008364,10
4482,F1,val,2.549545,0.008116,
4482,F1,test,2.526387,0.029949,5
4483,Accuracy,train,1.027612,0.032004,10
4483,Accuracy,val,1.013941,0.031391,
4483,Accuracy,test,0.994578,0.031837,10
4483,F1,train,0.919513,0.030082,5
4483,F1,val,0.928545,0.032278,5
4483,F1,test,0.865142,0.001651,5
4484,Accuracy,train,0.0,0.035257,5
4484,Accuracy,val,0.0,0.021776,10
4484,Accuracy,test,0.0,0.029909,5
4484,F1,train,0.769273,0.042659,
4484,F1,val,0.770527,0.017341,5
4484,F1,test,0.740051,0.016584,
4485,Accuracy,train,0.0,0.031356,
4485,Accuracy,val,0.0,0.040974,5
4485,Accuracy,test,0.0,0.014734,
4485,F1,train,0.0,0.024922,10
4485,F1,val,0.0,0.02901,10
4485,F1,test,0.0,0.042162,10
4487,Accuracy,train,0.144633,0.010043,5
4487,Accuracy,val,0.168082,0.028238,
4487,Accuracy,test,0.127617,0.00235,
4487,F1,train,1.109248,0.01562,5
4487,F1,val,1.131914,0.029846,10
4487,F1,test,1.099066,0.031299,5
4488,Accuracy,train,0.0,0.005728,
4488,Accuracy,val,0.0,0.014154,
4488,Accuracy,test,0.0,0.027842,
4488,F1,train,0.97967,0.015201,5
4488,F1,val,0.972603,0.005541,10
4488,F1,test,0.938373,0.019713,5
4489,Accuracy,train,0.447193,0.028467,5
4489,Accuracy,val,0.429165,0.018131,
4489,Accuracy,test,0.416366,0.023654,
4489,F1,train,1.321028,0.048748,10
4489,F1,val,1.330628,0.035455,10
4489,F1,test,1.297918,0.027076,10
4490,Accuracy,train,2.123976,0.003364,10
4490,Accuracy,val,2.123528,0.004484,
4490,Accuracy,test,2.088849,0.007209,5
4490,F1,train,0.024775,0.032601,10
4490,F1,val,0.012434,0.042185,5
4490,F1,test,0.002657,0.044857,
4491,Accuracy,train,0.098174,0.040839,
4491,Accuracy,val,0.111075,0.023707,
4491,Accuracy,test,0.04629,0.026496,
4491,F1,train,0.325877,0.040546,5
4491,F1,val,0.315491,0.020583,5
4491,F1,test,0.290667,0.046585,
4492,Accuracy,train,1.199904,0.009166,5
4492,Accuracy,val,1.210505,0.017398,10
4492,Accuracy,test,1.160227,0.038866,10
4492,F1,train,0.424768,0.043605,10
4492,F1,val,0.424765,0.014449,10
4492,F1,test,0.417055,0.005367,
4494,Accuracy,train,1.043366,0.040995,10
4494,Accuracy,val,1.046659,0.043547,
4494,Accuracy,test,1.026673,0.031855,10
4494,F1,train,0.704849,0.028005,
4494,F1,val,0.699859,0.017909,5
4494,F1,test,0.667793,0.026975,
4495,Accuracy,train,0.0,0.047748,10
4495,Accuracy,val,0.0,0.001853,5
4495,Accuracy,test,0.0,0.021366,10
4495,F1,train,1.615346,0.014638,10
4495,F1,val,1.622899,0.044447,5
4495,F1,test,1.583949,0.04702,5
4496,Accuracy,train,0.783361,0.012061,
4496,Accuracy,val,0.783606,0.039143,10
4496,Accuracy,test,0.746126,0.014294,10
4496,F1,train,0.917714,0.010736,5
4496,F1,val,0.893902,0.039783,
4496,F1,test,0.884907,0.008295,5
4497,Accuracy,train,0.0,0.002216,10
4497,Accuracy,val,0.0,0.036447,10
4497,Accuracy,test,0.0,0.035932,
4497,F1,train,0.203928,0.024491,10
4497,F1,val,0.211949,0.003342,10
4497,F1,test,0.172929,0.007066,5
4499,Accuracy,train,0.176149,0.037641,
4499,Accuracy,val,0.18835,0.045742,10
4499,Accuracy,test,0.147026,0.016998,10
4499,F1,train,2.155316,0.006389,10
4499,F1,val,2.167391,0.032051,5
4499,F1,test,2.1222,0.038132,5
4500,Accuracy,train,1.009003,0.002677,10
4500,Accuracy,val,0.985625,0.032722,5
4500,Accuracy,test,0.967211,0.044609,5
4500,F1,train,2.181748,0.00422,5
4500,F1,val,2.174057,0.030044,
4500,F1,test,2.140572,0.018052,10
4501,Accuracy,train,1.053985,0.006272,10
4501,Accuracy,val,1.027345,0.017661,10
4501,Accuracy,test,1.019971,0.048384,
4501,F1,train,0.876197,0.038837,10
4501,F1,val,0.871341,0.020475,
4501,F1,test,0.824291,0.039819,
4502,Accuracy,train,0.277076,0.020415,5
4502,Accuracy,val,0.278285,0.0272,
4502,Accuracy,test,0.23608,0.007412,5
4502,F1,train,0.750192,0.037992,5
4502,F1,val,0.763976,0.025239,5
4502,F1,test,0.726924,0.045556,5
4503,Accuracy,train,0.0,0.024681,10
4503,Accuracy,val,0.0,0.007912,
4503,Accuracy,test,0.0,0.003058,
4503,F1,train,1.274479,0.042263,10
4503,F1,val,1.271187,0.016838,10
4503,F1,test,1.252367,0.010301,
4504,Accuracy,train,0.0,0.005874,
4504,Accuracy,val,0.0,0.030302,10
4504,Accuracy,test,0.0,0.034945,5
4504,F1,train,0.0,0.009138,10
4504,F1,val,0.0,0.03627,
4504,F1,test,0.0,0.049041,
4505,Accuracy,train,0.459621,0.033028,5
4505,Accuracy,val,0.47874,0.017489,
4505,Accuracy,test,0.420401,0.001169,10
4505,F1,train,0.0,0.038163,
4505,F1,val,0.0,0.013745,
4505,F1,test,0.0,0.021573,5
4506,Accuracy,train,0.435299,0.004596,5
4506,Accuracy,val,0.422738,0.03944,5
4506,Accuracy,test,0.398952,0.016806,
4506,F1,train,0.0,0.047843,10
4506,F1,val,0.0,0.005657,5
4506,F1,test,0.0,0.040972,5
4507,Accuracy,train,0.349322,0.011482,
4507,Accuracy,val,0.362006,0.002961,5
4507,Accuracy,test,0.31327,0.045648,5
4507,F1,train,1.409624,0.029617,5
4507,F1,val,1.43077,0.033013,10
4507,F1,test,1.381344,0.021705,10
4508,Accuracy,train,0.570543,0.001142,5
4508,Accuracy,val,0.590595,0.047097,5
4508,Accuracy,test,0.555509,0.042661,10
4508,F1,train,1.09426,0.014769,5
4508,F1,val,1.105883,0.045337,10
4508,F1,test,1.066883,0.032797,10
4509,Accuracy,train,1.464278,0.035474,
4509,Accuracy,val,1.474889,0.02966,5
4509,Accuracy,test,1.453437,0.005232,10
4509,F1,train,0.033264,0.013759,
4509,F1,val,0.021699,0.033999,
4509,F1,test,0.000975,0.004157,10
4510,Accuracy,train,1.003821,0.01648,5
4510,Accuracy,val,1.001298,0.002277,5
4510,Accuracy,test,0.944294,0.038533,5
4510,F1,train,1.191022,0.035596,
4510,F1,val,1.214675,0.005177,
4510,F1,test,1.172472,0.015536,10
4511,Accuracy,train,0.0,0.008062,5
4511,Accuracy,val,0.0,0.010981,10
4511,Accuracy,test,0.0,0.037436,10
4511,F1,train,1.357613,0.034948,5
4511,F1,val,1.337292,0.00581,10
4511,F1,test,1.299608,0.033564,10
4512,Accuracy,train,0.0,0.00564,
4512,Accuracy,val,0.0,0.012075,10
4512,Accuracy,test,0.0,0.010893,10
4512,F1,train,0.0,0.005598,10
4512,F1,val,0.0,0.003587,
4512,F1,test,0.0,0.001896,10
4513,Accuracy,train,0.0,0.04629,10
4513,Accuracy,val,0.0,0.02081,
4513,Accuracy,test,0.0,0.047206,10
4513,F1,train,0.0,0.010633,
4513,F1,val,0.0,0.01044,
4513,F1,test,0.0,0.001721,5
4514,Accuracy,train,1.626319,0.02043,10
4514,Accuracy,val,1.633149,0.024452,10
4514,Accuracy,test,1.601854,0.023865,10
4514,F1,train,0.938286,0.01108,10
4514,F1,val,0.931032,0.033074,5
4514,F1,test,0.914659,0.017625,10
4515,Accuracy,train,0.0,0.025112,10
4515,Accuracy,val,0.0,0.031942,
4515,Accuracy,test,0.0,0.01889,
4515,F1,train,0.992085,0.037916,10
4515,F1,val,0.986758,0.014984,5
4515,F1,test,0.950273,0.010417,5
4516,Accuracy,train,1.438614,0.006476,
4516,Accuracy,val,1.455144,0.039331,10
4516,Accuracy,test,1.400383,0.04462,10
4516,F1,train,1.956895,0.01366,
4516,F1,val,1.954943,0.020766,
4516,F1,test,1.9152,0.02498,10
4517,Accuracy,train,1.428495,0.032734,10
4517,Accuracy,val,1.431476,0.027597,5
4517,Accuracy,test,1.39904,0.024052,5
4517,F1,train,0.0,0.001165,5
4517,F1,val,0.0,0.045417,
4517,F1,test,0.0,0.031109,
4518,Accuracy,train,2.561555,0.042135,
4518,Accuracy,val,2.556432,0.018834,
4518,Accuracy,test,2.512216,0.016369,
4518,F1,train,0.225987,0.009191,5
4518,F1,val,0.225065,0.036055,
4518,F1,test,0.193484,0.005489,
4520,Accuracy,train,1.590335,0.007597,5
4520,Accuracy,val,1.591072,0.048938,5
4520,Accuracy,test,1.543055,0.037719,10
4520,F1,train,0.0,0.041311,
4520,F1,val,0.0,0.019925,10
4520,F1,test,0.0,0.049777,5
4521,Accuracy,train,0.0,0.040709,
4521,Accuracy,val,0.0,0.018001,5
4521,Accuracy,test,0.0,0.013328,
4521,F1,train,0.247424,0.00328,
4521,F1,val,0.265305,0.026054,5
4521,F1,test,0.21974,0.007134,
4522,Accuracy,train,0.715167,0.049504,5
4522,Accuracy,val,0.713388,0.030451,10
4522,Accuracy,test,0.66324,0.026,
4522,F1,train,1.501092,0.033903,5
4522,F1,val,1.504501,0.004003,5
4522,F1,test,1.460769,0.041224,10
4524,Accuracy,train,0.895553,0.023734,10
4524,Accuracy,val,0.9024,0.04091,5
4524,Accuracy,test,0.86103,0.042848,5
4524,F1,train,2.258794,0.01336,
4524,F1,val,2.256338,0.035033,
4524,F1,test,2.239604,0.03924,
4525,Accuracy,train,0.459093,0.049609,5
4525,Accuracy,val,0.458438,0.016184,10
4525,Accuracy,test,0.41743,0.048542,
4525,F1,train,0.0,0.048768,
4525,F1,val,0.0,0.047417,
4525,F1,test,0.0,0.028274,
4526,Accuracy,train,0.650958,0.020839,10
4526,Accuracy,val,0.637159,0.02923,5
4526,Accuracy,test,0.60037,0.037042,10
4526,F1,train,0.642523,0.011959,
4526,F1,val,0.630146,0.020299,
4526,F1,test,0.600607,0.02768,10
4527,Accuracy,train,0.43106,0.027268,
4527,Accuracy,val,0.440901,0.035919,5
4527,Accuracy,test,0.404995,0.010206,
4527,F1,train,0.9517,0.038742,5
4527,F1,val,0.95502,0.026549,
4527,F1,test,0.937645,0.039027,5
4528,Accuracy,train,0.814541,0.024147,10
4528,Accuracy,val,0.798861,0.042572,10
4528,Accuracy,test,0.757327,0.024908,5
4528,F1,train,2.177949,0.037851,10
4528,F1,val,2.192954,0.04511,10
4528,F1,test,2.154664,0.022448,10
4529,Accuracy,train,0.0,0.025819,10
4529,Accuracy,val,0.0,0.019904,
4529,Accuracy,test,0.0,0.043875,5
4529,F1,train,0.0,0.034948,
4529,F1,val,0.0,0.027225,
4529,F1,test,0.0,0.02081,
4531,Accuracy,train,0.818458,0.037553,5
4531,Accuracy,val,0.806099,0.031681,10
4531,Accuracy,test,0.775553,0.037049,
4531,F1,train,1.355993,0.021259,
4531,F1,val,1.374949,0.009823,
4531,F1,test,1.340451,0.042726,5
4532,Accuracy,train,0.531643,0.04652,5
4532,Accuracy,val,0.509303,0.029189,
4532,Accuracy,test,0.475555,0.035742,
4532,F1,train,0.0,0.044171,
4532,F1,val,0.0,0.047728,
4532,F1,test,0.0,0.029621,10
4533,Accuracy,train,1.56326,0.007013,5
4533,Accuracy,val,1.54949,0.002232,5
4533,Accuracy,test,1.530062,0.044579,
4533,F1,train,0.319368,0.003858,10
4533,F1,val,0.302631,0.038538,
4533,F1,test,0.259007,0.033888,10
4534,Accuracy,train,0.52938,0.001042,
4534,Accuracy,val,0.510939,0.029281,5
4534,Accuracy,test,0.504931,0.043664,10
4534,F1,train,0.842387,0.049839,10
4534,F1,val,0.84506,0.013099,10
4534,F1,test,0.79518,0.038237,5
4535,Accuracy,train,1.841371,0.019806,10
4535,Accuracy,val,1.855879,0.04041,
4535,Accuracy,test,1.82253,0.021807,10
4535,F1,train,0.0,0.005444,5
4535,F1,val,0.0,0.025361,5
4535,F1,test,0.0,0.001863,10
4536,Accuracy,train,0.172361,0.00844,5
4536,Accuracy,val,0.170223,0.034924,5
4536,Accuracy,test,0.121087,0.036184,
4536,F1,train,2.153511,0.029955,5
4536,F1,val,2.14796,0.009655,
4536,F1,test,2.124384,0.039609,
4537,Accuracy,train,0.576,0.049347,
4537,Accuracy,val,0.579066,0.030214,10
4537,Accuracy,test,0.549301,0.002401,5
4537,F1,train,0.0,0.007487,5
4537,F1,val,0.0,0.032684,
4537,F1,test,0.0,0.021806,10
4538,Accuracy,train,0.0,0.01365,10
4538,Accuracy,val,0.0,0.016836,10
4538,Accuracy,test,0.0,0.032288,
4538,F1,train,0.34239,0.008697,10
4538,F1,val,0.329721,0.003482,10
4538,F1,test,0.289281,0.036837,10
4539,Accuracy,train,0.515938,0.033106,5
4539,Accuracy,val,0.505913,0.032882,5
4539,Accuracy,test,0.484375,0.031657,10
4539,F1,train,1.61176,0.043754,5
4539,F1,val,1.621621,0.005899,5
4539,F1,test,1.568257,0.002709,5
4540,Accuracy,train,1.79718,0.033918,
4540,Accuracy,val,1.779005,0.043269,10
4540,Accuracy,test,1.755131,0.038953,5
4540,F1,train,1.349254,0.001452,10
4540,F1,val,1.356172,0.048647,10
4540,F1,test,1.333612,0.044814,5
4542,Accuracy,train,0.132941,0.03205,10
4542,Accuracy,val,0.140746,0.007944,10
4542,Accuracy,test,0.076768,0.030479,
4542,F1,train,0.747345,0.025238,
4542,F1,val,0.740976,0.002137,10
4542,F1,test,0.714197,0.035975,
4543,Accuracy,train,1.355398,0.015106,10
4543,Accuracy,val,1.34105,0.013444,5
4543,Accuracy,test,1.327728,0.030333,
4543,F1,train,0.594275,0.032411,
4543,F1,val,0.604577,0.045845,10
4543,F1,test,0.569785,0.026811,5
4545,Accuracy,train,0.0,0.015698,5
4545,Accuracy,val,0.0,0.03557,
