decision_id,respondent_id,study_id,decision_type,employment_status,income_at_time,amount_usd,decision_date,reversed,confidence_score
1043,199,14,Loan Repayment,Part-time,30-60k,218.16,2020-06-12,True,0.514
1044,75,14,Savings Deposit,Part-time,30-60k,310.79,2020-03-26,False,0.574
1045,181,14,Major Purchase,Retired,<30k,237.36,2020-08-30,False,0.308
1046,91,14,Savings Deposit,Full-time,30-60k,3255.32,2020-02-19,False,0.797
1047,211,14,Major Purchase,Part-time,100k+,3391.57,2020-01-12,False,0.389
1048,539,14,Major Purchase,Part-time,60-100k,1737.59,2021-01-25,False,0.699
1049,28,14,Savings Deposit,Unemployed,100k+,1211.86,2020-02-23,True,0.606
1050,394,14,Major Purchase,Full-time,<30k,1103.02,2021-01-03,False,0.933
1051,554,14,Loan Repayment,Retired,30-60k,245.32,2020-06-01,False,0.738
1052,475,14,Investment,Unemployed,<30k,1336.3,2020-01-02,False,0.709
1053,639,14,Loan Repayment,Part-time,60-100k,3906.11,2020-03-15,False,0.499
1054,278,14,Major Purchase,Full-time,<30k,7539.54,2020-10-16,False,0.76
1055,396,14,Major Purchase,Self-employed,30-60k,937.31,2020-12-08,False,0.332
1056,501,14,Investment,Student,60-100k,584.55,2020-07-30,False,0.401
1057,213,14,Credit Application,Full-time,60-100k,10570.66,2020-04-16,False,0.349
1058,796,14,Investment,Full-time,60-100k,17470.5,2020-02-23,False,0.991
1059,446,14,Subscription,Full-time,30-60k,15083.89,2021-02-02,False,0.549
1060,87,14,Subscription,Part-time,60-100k,321.87,2020-04-28,False,0.661
1061,119,14,Subscription Cancel,Retired,60-100k,1222.0,2020-03-13,False,0.354
1062,331,14,Savings Deposit,Full-time,30-60k,8164.02,2020-08-05,False,0.345
1063,550,14,Loan Repayment,Unemployed,60-100k,1216.72,2020-06-22,True,0.131
1064,546,14,Savings Deposit,Part-time,100k+,3126.79,2020-12-02,False,0.491
1065,395,14,Savings Deposit,Unemployed,30-60k,1143.88,2020-06-06,False,0.372
1066,524,14,Investment,Full-time,60-100k,7843.57,2020-06-01,False,0.421
1067,156,14,Investment,Unemployed,<30k,335.92,2020-11-07,True,0.163
1068,610,14,Subscription Cancel,Self-employed,60-100k,4806.09,2020-01-07,True,0.673
1069,80,14,Investment,Student,30-60k,506.08,2020-04-07,False,0.149
1070,143,14,Loan Repayment,Self-employed,30-60k,4717.67,2020-09-29,False,0.302
1071,352,14,Subscription Cancel,Part-time,60-100k,3636.08,2020-10-02,False,0.546
1072,415,14,Savings Deposit,Unemployed,<30k,573.46,2020-04-09,False,0.296
1073,234,15,Credit Application,Retired,60-100k,740.66,2021-08-06,False,0.506
1074,98,15,Subscription,Full-time,30-60k,14259.75,2021-05-14,False,0.504
1075,196,15,Subscription Cancel,Self-employed,60-100k,1783.41,2021-05-05,False,0.29
1076,716,15,Subscription,Student,60-100k,1164.2,2021-07-14,True,0.362
1077,124,15,Loan Repayment,Part-time,60-100k,558.0,2021-10-17,False,0.392
1078,718,15,Credit Application,Retired,30-60k,652.38,2021-04-05,False,0.297
1079,430,15,Subscription Cancel,Unemployed,30-60k,1031.49,2021-10-10,False,0.699
1080,6,15,Major Purchase,Student,<30k,880.21,2021-03-03,False,0.506
1081,39,15,Subscription Cancel,Self-employed,60-100k,3145.55,2021-10-01,False,0.536
1082,1,15,Investment,Part-time,30-60k,517.79,2021-06-08,False,0.731
1083,669,15,Credit Application,Full-time,30-60k,14740.33,2021-08-21,False,0.564
1084,207,15,Subscription Cancel,Full-time,100k+,6946.86,2021-03-14,False,0.665
1085,199,15,Investment,Part-time,30-60k,837.75,2021-08-10,False,0.729
1086,571,15,Major Purchase,Full-time,60-100k,730.67,2021-04-07,False,0.627
1087,597,15,Loan Repayment,Full-time,30-60k,11959.11,2021-03-07,False,0.513
1088,91,15,Subscription,Full-time,30-60k,6356.33,2021-03-06,False,0.906
1089,174,15,Subscription Cancel,Student,60-100k,1217.6,2021-06-05,False,0.675
1090,787,15,Savings Deposit,Full-time,30-60k,12290.37,2021-05-11,False,0.657
1091,78,15,Credit Application,Full-time,<30k,5803.0,2021-02-24,False,0.476
1092,526,15,Subscription Cancel,Student,30-60k,825.12,2021-05-24,False,0.347
1093,158,15,Credit Application,Student,60-100k,1246.02,2021-05-10,False,0.64
1094,618,15,Major Purchase,Unemployed,<30k,1308.15,2021-02-25,False,0.233
1095,458,15,Loan Repayment,Full-time,30-60k,14604.89,2021-02-22,False,0.437
1096,200,15,Subscription,Unemployed,30-60k,877.32,2021-08-07,False,0.595
1097,785,15,Savings Deposit,Unemployed,<30k,905.2,2021-03-03,False,0.312
1098,590,15,Investment,Full-time,60-100k,1303.78,2021-07-08,False,0.376
1099,594,15,Major Purchase,Full-time,<30k,14444.94,2021-03-31,False,0.618
1100,349,15,Credit Application,Part-time,100k+,380.22,2021-05-04,False,0.183
1101,146,15,Loan Repayment,Unemployed,60-100k,352.29,2021-07-16,True,0.609
1102,273,15,Investment,Full-time,60-100k,707.57,2021-10-11,False,0.592
1103,34,15,Credit Application,Unemployed,<30k,233.08,2021-07-25,False,0.307
1104,123,15,Subscription Cancel,Student,<30k,1159.3,2021-10-14,False,0.334
1105,578,15,Savings Deposit,Unemployed,<30k,625.6,2021-07-25,False,0.674
1106,691,15,Loan Repayment,Full-time,60-100k,9630.55,2021-09-24,False,0.972
1107,568,15,Major Purchase,Full-time,60-100k,6071.31,2021-04-12,False,0.318
1108,9,15,Subscription Cancel,Part-time,100k+,775.92,2021-03-26,True,0.348
1109,689,15,Savings Deposit,Unemployed,60-100k,1331.22,2021-07-17,False,0.679
1110,357,15,Loan Repayment,Full-time,30-60k,7088.29,2021-10-07,False,0.326
1111,152,15,Subscription Cancel,Unemployed,30-60k,1226.38,2021-04-30,False,0.244
1112,509,15,Major Purchase,Full-time,100k+,3728.59,2021-07-17,True,0.307
1113,394,15,Credit Application,Full-time,<30k,8483.64,2021-09-19,False,0.992
1114,627,15,Subscription Cancel,Unemployed,60-100k,219.31,2021-08-16,False,0.403
1115,701,15,Subscription Cancel,Part-time,60-100k,4660.24,2021-08-08,False,0.556
1116,676,15,Subscription Cancel,Part-time,30-60k,4318.84,2021-07-07,False,0.548
1117,312,15,Credit Application,Full-time,100k+,5534.18,2021-08-12,False,0.614
1118,706,15,Subscription Cancel,Full-time,30-60k,9137.94,2021-06-24,False,0.834
1119,222,15,Major Purchase,Part-time,60-100k,5200.47,2021-08-29,False,0.131
1120,387,15,Loan Repayment,Part-time,30-60k,1669.37,2021-08-08,False,0.666
1121,255,15,Subscription,Retired,60-100k,165.6,2021-10-13,False,0.102
1122,362,15,Loan Repayment,Student,<30k,1146.71,2021-10-27,False,0.154
1123,721,15,Major Purchase,Unemployed,<30k,979.07,2021-03-28,False,0.514
1124,686,15,Credit Application,Full-time,100k+,2242.23,2021-08-16,False,0.573
1125,6,15,Savings Deposit,Student,<30k,110.0,2021-09-09,True,0.523
1126,453,15,Major Purchase,Retired,60-100k,520.18,2021-09-12,False,0.616
1127,114,15,Savings Deposit,Full-time,100k+,13091.98,2021-10-20,False,0.723
1128,522,15,Investment,Part-time,100k+,2473.16,2021-07-10,False,0.385
1129,709,15,Investment,Self-employed,60-100k,4589.87,2021-07-12,False,0.445
1130,66,15,Subscription,Full-time,60-100k,8926.31,2021-06-20,False,0.634
1131,526,15,Savings Deposit,Student,30-60k,1286.07,2021-05-19,True,0.483
1132,533,15,Subscription,Full-time,30-60k,5270.83,2021-08-06,False,0.562
1133,702,15,Loan Repayment,Part-time,30-60k,4930.76,2021-04-07,False,0.615
1134,319,15,Credit Application,Part-time,100k+,4415.47,2021-09-22,False,0.168
1135,761,15,Subscription Cancel,Unemployed,30-60k,1056.3,2021-08-17,True,0.584
1136,125,15,Savings Deposit,Part-time,<30k,4813.85,2021-03-20,False,0.452
1137,492,15,Major Purchase,Part-time,30-60k,1076.3,2021-05-17,False,0.694
1138,537,15,Loan Repayment,Unemployed,<30k,1084.45,2021-09-24,False,0.735
1139,104,15,Subscription Cancel,Part-time,60-100k,2467.31,2021-07-17,True,0.717
1140,179,15,Investment,Full-time,60-100k,14021.48,2021-08-08,False,0.89
1141,749,15,Subscription Cancel,Full-time,60-100k,4425.47,2021-06-06,False,0.79
1142,784,15,Investment,Part-time,<30k,3972.64,2021-03-21,False,0.12
1143,378,15,Major Purchase,Self-employed,30-60k,1249.8,2021-06-25,False,0.225
1144,235,15,Credit Application,Unemployed,60-100k,512.64,2021-09-19,False,0.189
1145,450,15,Savings Deposit,Full-time,60-100k,16145.75,2021-06-06,False,0.817
1146,8,15,Savings Deposit,Retired,30-60k,730.92,2021-04-13,False,0.538
1147,71,15,Investment,Unemployed,30-60k,296.6,2021-03-09,True,0.417
1148,31,15,Investment,Retired,100k+,62.77,2021-02-25,False,0.422
1149,96,15,Credit Application,Self-employed,100k+,1855.07,2021-09-28,False,0.333
1150,796,15,Savings Deposit,Full-time,60-100k,14555.31,2021-10-16,False,0.706
1151,374,15,Investment,Unemployed,30-60k,1167.21,2021-08-30,False,0.74
1152,271,15,Credit Application,Full-time,30-60k,1874.75,2021-04-29,False,0.595
1153,377,15,Subscription,Student,<30k,969.05,2021-06-28,False,0.444
1154,94,15,Savings Deposit,Retired,100k+,231.43,2021-05-21,False,0.547
1155,739,15,Savings Deposit,Unemployed,<30k,484.23,2021-04-23,False,0.175
1156,641,15,Subscription,Part-time,30-60k,4847.47,2021-07-27,False,0.719
1157,50,15,Credit Application,Unemployed,<30k,1309.75,2021-03-08,False,0.237
1158,767,15,Credit Application,Student,60-100k,75.12,2021-06-14,False,0.103
1159,111,15,Credit Application,Part-time,60-100k,1743.24,2021-08-27,False,0.435
1160,273,16,Savings Deposit,Full-time,60-100k,10869.71,2020-04-16,False,0.501
1161,352,16,Subscription,Part-time,60-100k,2346.75,2019-08-21,False,0.209
1162,712,16,Subscription Cancel,Unemployed,60-100k,401.39,2019-12-04,False,0.475
1163,325,16,Investment,Full-time,30-60k,15151.85,2019-09-21,False,0.429
1164,470,16,Savings Deposit,Full-time,100k+,7085.09,2020-01-07,False,0.966
1165,396,16,Loan Repayment,Self-employed,30-60k,3225.08,2019-09-16,False,0.384
1166,585,16,Credit Application,Part-time,30-60k,3477.2,2020-04-24,False,0.304
1167,707,16,Major Purchase,Self-employed,30-60k,3729.72,2020-03-14,False,0.145
1168,292,16,Loan Repayment,Part-time,100k+,2312.82,2019-06-29,True,0.596
1169,66,16,Major Purchase,Full-time,60-100k,16188.53,2019-12-07,False,0.971
1170,426,16,Credit Application,Self-employed,100k+,3442.7,2020-01-13,False,0.314
1171,320,16,Credit Application,Full-time,100k+,6583.1,2019-07-23,False,0.469
1172,22,16,Major Purchase,Student,30-60k,1228.02,2020-02-15,True,0.406
1173,631,16,Major Purchase,Student,60-100k,175.73,2019-10-26,False,0.112
1174,723,16,Credit Application,Full-time,30-60k,8240.69,2019-07-20,True,0.474
1175,234,16,Subscription,Retired,60-100k,573.09,2019-08-17,False,0.612
1176,489,16,Major Purchase,Unemployed,<30k,397.42,2020-04-17,False,0.693
1177,676,16,Savings Deposit,Part-time,30-60k,1186.54,2020-01-08,False,0.492
1178,399,16,Credit Application,Part-time,30-60k,1245.76,2019-07-19,False,0.169
1179,62,16,Credit Application,Self-employed,30-60k,3892.91,2020-01-19,False,0.732
1180,248,16,Savings Deposit,Full-time,100k+,6436.33,2020-01-17,False,0.804
1181,790,16,Loan Repayment,Self-employed,30-60k,2572.57,2019-09-15,True,0.506
1182,9,16,Loan Repayment,Part-time,100k+,1350.53,2019-11-28,False,0.421
1183,320,16,Investment,Full-time,100k+,6688.86,2019-07-09,False,0.637
1184,597,16,Subscription Cancel,Full-time,30-60k,808.04,2019-05-28,False,0.426
1185,219,16,Subscription Cancel,Student,30-60k,508.29,2020-03-25,True,0.224
1186,478,16,Credit Application,Full-time,30-60k,13471.86,2020-04-22,False,0.932
1187,381,16,Investment,Part-time,100k+,3712.41,2020-02-26,False,0.281
1188,709,16,Savings Deposit,Self-employed,60-100k,3938.48,2019-10-16,False,0.285
1189,238,16,Investment,Part-time,30-60k,2068.36,2020-02-20,False,0.693
1190,458,16,Subscription Cancel,Full-time,30-60k,15981.2,2019-06-03,False,0.31
1191,80,16,Loan Repayment,Student,30-60k,1178.3,2019-09-18,False,0.327
1192,219,16,Subscription Cancel,Student,30-60k,438.64,2019-12-12,False,0.478
1193,731,16,Credit Application,Retired,<30k,90.05,2020-01-15,False,0.347
1194,624,16,Subscription Cancel,Unemployed,100k+,1189.48,2019-08-25,False,0.489
1195,334,16,Loan Repayment,Retired,30-60k,612.47,2020-02-06,False,0.546
1196,72,16,Subscription Cancel,Full-time,30-60k,3728.85,2020-01-06,False,0.56
1197,189,16,Credit Application,Unemployed,<30k,756.29,2020-02-15,False,0.217
1198,369,16,Savings Deposit,Student,30-60k,1049.24,2019-10-12,False,0.526
1199,571,16,Major Purchase,Full-time,60-100k,4350.95,2020-03-27,False,0.812
1200,522,16,Credit Application,Part-time,100k+,4503.54,2019-07-21,False,0.465
1201,622,16,Investment,Student,60-100k,142.07,2020-01-30,False,0.416
1202,518,16,Loan Repayment,Retired,30-60k,957.69,2020-01-01,False,0.49
1203,66,16,Subscription,Full-time,60-100k,6204.49,2020-02-10,False,0.855
1204,465,16,Subscription Cancel,Student,<30k,1164.3,2019-10-22,True,0.696
1205,87,16,Savings Deposit,Part-time,60-100k,4933.11,2019-08-18,False,0.637
1206,287,16,Subscription Cancel,Full-time,30-60k,7576.06,2020-03-03,False,0.521
1207,533,16,Savings Deposit,Full-time,30-60k,6419.42,2020-02-11,True,0.908
1208,614,16,Subscription Cancel,Student,60-100k,576.37,2019-10-26,True,0.552
1209,139,16,Subscription,Retired,60-100k,173.88,2019-06-12,False,0.208
1210,520,16,Loan Repayment,Student,30-60k,796.42,2020-03-16,True,0.115
1211,634,16,Credit Application,Part-time,60-100k,1344.16,2019-11-15,False,0.481
1212,163,16,Savings Deposit,Full-time,100k+,14625.15,2020-04-10,False,0.668
1213,685,16,Savings Deposit,Part-time,100k+,5248.07,2019-11-11,False,0.303
1214,650,16,Investment,Retired,60-100k,1152.13,2019-11-09,True,0.511
1215,777,16,Investment,Part-time,100k+,940.04,2020-03-15,True,0.705
1216,243,16,Major Purchase,Full-time,100k+,2070.92,2019-11-19,False,0.569
1217,417,16,Credit Application,Unemployed,<30k,1117.6,2019-06-04,False,0.182
1218,336,16,Savings Deposit,Full-time,<30k,8337.87,2019-09-17,False,0.894
1219,442,16,Major Purchase,Unemployed,30-60k,853.18,2019-06-11,False,0.104
1220,452,16,Credit Application,Retired,30-60k,635.48,2020-02-10,True,0.472
1221,492,16,Savings Deposit,Part-time,30-60k,2371.96,2020-04-09,False,0.634
1222,383,16,Loan Repayment,Unemployed,60-100k,262.08,2019-07-31,False,0.736
1223,111,16,Savings Deposit,Part-time,60-100k,1160.19,2019-11-10,True,0.155
1224,118,16,Loan Repayment,Full-time,60-100k,10643.89,2019-12-02,False,0.31
1225,602,16,Loan Repayment,Part-time,30-60k,890.66,2020-04-10,False,0.478
1226,270,16,Subscription,Full-time,30-60k,17467.96,2019-10-23,False,0.654
1227,473,16,Subscription,Full-time,30-60k,11099.0,2020-01-14,False,0.875
1228,441,16,Loan Repayment,Self-employed,100k+,1085.9,2019-09-30,False,0.606
1229,181,16,Credit Application,Retired,<30k,166.27,2020-04-08,True,0.501
1230,66,16,Savings Deposit,Full-time,60-100k,6055.92,2019-09-29,False,0.623
1231,108,16,Investment,Retired,<30k,915.44,2019-09-21,False,0.747
1232,790,16,Credit Application,Self-employed,30-60k,2261.16,2019-06-10,False,0.502
1233,343,16,Investment,Full-time,30-60k,8383.31,2019-11-30,False,0.698
1234,63,16,Loan Repayment,Self-employed,30-60k,522.92,2020-02-25,False,0.256
1235,267,16,Major Purchase,Part-time,60-100k,2720.78,2020-01-02,False,0.44
1236,122,16,Savings Deposit,Part-time,60-100k,1716.21,2019-09-10,False,0.562
1237,107,16,Savings Deposit,Self-employed,100k+,448.17,2020-03-14,False,0.629
1238,704,16,Subscription Cancel,Unemployed,30-60k,475.73,2019-12-27,False,0.277
1239,276,16,Savings Deposit,Full-time,<30k,8984.9,2019-08-12,False,0.677
1240,285,16,Investment,Student,30-60k,125.02,2019-08-02,False,0.323
1241,81,16,Credit Application,Full-time,60-100k,1859.98,2020-04-05,False,0.321
1242,631,16,Subscription Cancel,Student,60-100k,405.04,2020-02-18,False,0.296
1243,205,17,Major Purchase,Full-time,30-60k,2726.77,2021-03-16,False,0.604
1244,107,17,Subscription,Self-employed,100k+,3849.8,2020-11-03,False,0.671
1245,321,17,Subscription Cancel,Student,30-60k,909.21,2020-12-20,False,0.238
1246,33,17,Credit Application,Unemployed,100k+,330.89,2020-10-26,False,0.282
1247,643,17,Savings Deposit,Full-time,<30k,9811.69,2021-05-06,False,0.474
1248,405,17,Major Purchase,Full-time,100k+,10096.28,2021-04-27,False,0.655
1249,324,17,Loan Repayment,Part-time,60-100k,894.1,2020-09-26,False,0.562
1250,392,17,Savings Deposit,Part-time,60-100k,3500.62,2020-11-05,False,0.289
1251,132,17,Major Purchase,Part-time,100k+,2599.47,2020-12-26,True,0.283
1252,673,17,Subscription Cancel,Unemployed,60-100k,1142.42,2020-09-21,False,0.676
1253,766,17,Credit Application,Full-time,<30k,2495.42,2020-11-09,False,0.868
1254,504,17,Subscription Cancel,Student,30-60k,1074.25,2020-08-13,False,0.514
1255,151,17,Savings Deposit,Unemployed,<30k,44.0,2021-02-23,False,0.501
1256,135,17,Subscription Cancel,Part-time,30-60k,2653.73,2020-10-03,True,0.517
1257,583,17,Subscription,Full-time,60-100k,5583.31,2020-09-22,False,0.649
1258,215,17,Subscription Cancel,Full-time,60-100k,14179.1,2020-10-22,False,0.781
1259,350,17,Loan Repayment,Retired,100k+,1132.98,2021-04-06,False,0.554
1260,327,17,Major Purchase,Full-time,60-100k,2115.33,2020-11-14,False,0.489
1261,577,17,Subscription Cancel,Student,30-60k,215.8,2020-09-14,False,0.703
1262,449,17,Major Purchase,Unemployed,60-100k,1061.55,2021-01-19,False,0.345
1263,398,17,Subscription Cancel,Full-time,60-100k,10066.24,2020-11-03,False,0.534
1264,20,17,Major Purchase,Unemployed,<30k,1129.39,2020-08-22,False,0.373
1265,784,17,Investment,Part-time,<30k,4885.6,2021-05-05,False,0.374
1266,209,17,Savings Deposit,Retired,60-100k,55.95,2021-04-07,True,0.417
1267,594,17,Subscription Cancel,Full-time,<30k,9551.61,2020-09-29,False,0.4
1268,702,17,Major Purchase,Part-time,30-60k,5155.89,2020-08-31,False,0.204
1269,136,17,Credit Application,Full-time,30-60k,10115.43,2020-09-25,False,0.535
1270,219,17,Major Purchase,Student,30-60k,369.42,2021-04-05,False,0.346
1271,278,17,Investment,Full-time,<30k,14829.52,2020-12-06,False,0.603
1272,300,17,Subscription,Part-time,30-60k,4434.24,2021-01-24,False,0.615
1273,175,17,Subscription,Unemployed,30-60k,1184.85,2020-10-13,False,0.657
1274,727,17,Loan Repayment,Full-time,100k+,13669.52,2021-02-24,False,0.594
1275,719,17,Savings Deposit,Self-employed,100k+,4013.13,2021-02-08,False,0.218
1276,452,17,Major Purchase,Retired,30-60k,82.58,2021-01-10,True,0.157
1277,345,17,Subscription Cancel,Full-time,30-60k,3426.89,2020-09-17,True,0.845
1278,578,17,Subscription,Unemployed,<30k,889.2,2020-10-07,False,0.341
1279,666,17,Investment,Full-time,100k+,15880.84,2020-10-18,False,0.551
1280,399,17,Savings Deposit,Part-time,30-60k,391.05,2020-09-09,True,0.748
1281,263,17,Subscription Cancel,Part-time,60-100k,972.75,2021-05-02,True,0.472
1282,781,17,Subscription,Full-time,30-60k,3642.26,2021-01-09,False,0.521
1283,731,17,Subscription,Retired,<30k,1037.57,2020-09-21,False,0.192
1284,591,17,Major Purchase,Unemployed,60-100k,41.97,2020-12-11,True,0.558
1285,131,17,Major Purchase,Full-time,30-60k,3189.84,2021-02-14,False,0.651
1286,490,17,Credit Application,Retired,<30k,827.34,2020-09-24,False,0.33
1287,56,17,Subscription Cancel,Unemployed,30-60k,757.42,2020-09-10,False,0.378
1288,695,17,Major Purchase,Self-employed,100k+,3683.15,2021-03-19,False,0.412
1289,188,17,Subscription Cancel,Unemployed,60-100k,676.91,2021-01-14,False,0.572
1290,398,17,Major Purchase,Full-time,60-100k,13060.86,2020-08-14,False,0.4
1291,398,17,Savings Deposit,Full-time,60-100k,13748.43,2020-12-24,False,0.583
1292,244,17,Investment,Retired,100k+,411.1,2021-01-18,False,0.272
1293,356,17,Subscription Cancel,Full-time,30-60k,9924.51,2020-10-25,False,0.894
1294,525,17,Savings Deposit,Full-time,60-100k,4255.56,2020-10-02,False,0.917
1295,722,17,Loan Repayment,Retired,100k+,1267.58,2020-10-09,True,0.668
1296,300,17,Loan Repayment,Part-time,30-60k,3933.97,2020-11-11,False,0.563
1297,451,17,Loan Repayment,Part-time,100k+,4213.51,2021-02-08,True,0.452
1298,488,17,Loan Repayment,Retired,60-100k,758.75,2020-11-11,True,0.674
1299,531,17,Subscription,Full-time,30-60k,15558.43,2020-11-16,False,0.986
1300,665,17,Savings Deposit,Full-time,60-100k,6979.09,2021-04-28,False,0.912
1301,184,17,Loan Repayment,Full-time,<30k,16043.56,2020-09-20,False,0.791
1302,175,17,Major Purchase,Unemployed,30-60k,853.46,2021-03-11,False,0.276
1303,431,17,Loan Repayment,Self-employed,60-100k,2905.26,2020-10-09,True,0.258
1304,699,17,Savings Deposit,Part-time,<30k,2591.87,2021-02-22,False,0.149
1305,32,17,Savings Deposit,Self-employed,30-60k,3459.75,2020-11-26,False,0.355
1306,466,17,Savings Deposit,Full-time,60-100k,14806.45,2021-03-02,False,0.555
1307,696,17,Savings Deposit,Full-time,30-60k,2447.14,2020-12-25,False,0.937
1308,293,17,Subscription,Full-time,30-60k,1850.86,2020-12-22,False,0.542
1309,464,17,Savings Deposit,Full-time,60-100k,16709.24,2020-09-04,False,0.64
1310,623,17,Credit Application,Self-employed,60-100k,954.33,2021-04-06,False,0.324
1311,407,17,Subscription,Unemployed,<30k,1084.83,2020-12-28,False,0.619
1312,387,17,Investment,Part-time,30-60k,2735.88,2020-12-16,False,0.705
1313,617,17,Major Purchase,Full-time,30-60k,7305.81,2021-04-11,False,0.845
1314,361,17,Subscription,Unemployed,60-100k,1115.14,2021-02-03,False,0.739
1315,120,17,Subscription,Full-time,30-60k,5783.58,2021-03-01,False,0.683
1316,411,17,Subscription Cancel,Student,100k+,1324.48,2020-09-17,False,0.518
1317,282,17,Investment,Retired,60-100k,1164.39,2021-01-13,False,0.646
1318,246,17,Loan Repayment,Part-time,100k+,578.75,2021-01-30,True,0.194
1319,721,17,Loan Repayment,Unemployed,<30k,1161.64,2020-11-23,False,0.252
1320,767,17,Major Purchase,Student,60-100k,1320.69,2020-12-24,False,0.208
1321,183,17,Major Purchase,Self-employed,60-100k,1243.42,2020-09-10,False,0.598
1322,162,17,Major Purchase,Self-employed,60-100k,411.59,2020-08-05,False,0.162
1323,686,17,Subscription Cancel,Full-time,100k+,5161.26,2020-10-27,False,0.466
1324,563,17,Loan Repayment,Full-time,30-60k,16568.39,2020-12-01,False,0.884
1325,109,17,Major Purchase,Full-time,30-60k,15331.83,2020-08-27,False,0.416
1326,521,17,Subscription,Full-time,60-100k,9100.97,2020-09-08,False,0.469
1327,716,17,Investment,Student,60-100k,619.13,2021-02-09,True,0.273
1328,157,17,Subscription,Full-time,60-100k,10234.33,2020-09-11,False,0.616
1329,55,17,Savings Deposit,Student,100k+,510.84,2020-10-15,False,0.428
1330,327,17,Major Purchase,Full-time,60-100k,15372.83,2020-11-29,False,0.884
1331,290,17,Subscription Cancel,Part-time,60-100k,1355.23,2021-03-21,False,0.739
1332,179,17,Investment,Full-time,60-100k,16496.87,2020-08-08,False,0.745
1333,747,17,Savings Deposit,Student,60-100k,879.02,2021-03-20,True,0.552
1334,148,17,Credit Application,Full-time,60-100k,10115.3,2020-08-24,False,0.473
1335,160,17,Loan Repayment,Full-time,100k+,2610.68,2020-08-13,False,0.689
1336,605,17,Major Purchase,Full-time,30-60k,3455.45,2020-12-20,False,0.828
1337,24,17,Investment,Full-time,60-100k,11648.16,2020-09-26,False,0.439
1338,573,17,Subscription,Student,30-60k,794.66,2021-02-01,False,0.127
1339,434,18,Credit Application,Part-time,30-60k,5083.59,2022-12-25,False,0.191
1340,245,18,Savings Deposit,Full-time,100k+,11762.0,2022-10-29,False,0.328
1341,518,18,Loan Repayment,Retired,30-60k,481.61,2022-11-16,False,0.469
1342,134,18,Loan Repayment,Full-time,60-100k,6069.23,2022-11-29,False,0.663
1343,326,18,Savings Deposit,Self-employed,30-60k,4557.09,2022-10-12,False,0.262
1344,301,18,Subscription Cancel,Unemployed,30-60k,1086.83,2022-10-30,False,0.667
1345,439,18,Investment,Retired,<30k,793.57,2022-11-10,False,0.277
1346,753,18,Subscription Cancel,Full-time,<30k,17334.93,2023-01-10,False,0.936
1347,152,18,Credit Application,Unemployed,30-60k,106.96,2022-11-12,False,0.525
1348,673,18,Major Purchase,Unemployed,60-100k,964.24,2023-01-06,False,0.136
1349,195,18,Subscription,Full-time,60-100k,8213.86,2022-12-13,False,0.423
1350,238,18,Credit Application,Part-time,30-60k,4587.12,2022-12-09,False,0.181
1351,367,18,Major Purchase,Full-time,60-100k,15151.57,2022-12-22,False,0.943
1352,763,18,Subscription,Full-time,30-60k,8502.45,2022-12-22,True,0.836
1353,254,18,Savings Deposit,Full-time,30-60k,3740.63,2022-11-24,False,0.878
1354,204,18,Subscription,Part-time,60-100k,3660.81,2022-11-22,False,0.526
1355,46,18,Major Purchase,Full-time,30-60k,13116.53,2022-11-24,False,0.726
1356,123,18,Savings Deposit,Student,<30k,268.4,2022-11-30,False,0.313
1357,78,18,Savings Deposit,Full-time,<30k,12258.13,2022-10-23,False,0.484
1358,43,18,Investment,Self-employed,60-100k,1802.9,2022-10-28,False,0.705
1359,224,18,Major Purchase,Full-time,60-100k,6972.37,2022-11-14,False,0.575
1360,315,18,Savings Deposit,Unemployed,100k+,961.74,2022-11-10,False,0.107
1361,635,18,Subscription Cancel,Part-time,30-60k,989.36,2022-10-15,False,0.337
1362,242,18,Subscription,Unemployed,30-60k,1185.64,2022-10-18,True,0.53
1363,565,18,Investment,Unemployed,30-60k,43.29,2022-11-13,True,0.219
1364,199,18,Credit Application,Part-time,30-60k,4290.2,2023-01-08,False,0.45
1365,149,18,Subscription Cancel,Unemployed,30-60k,1104.73,2022-10-26,True,0.206
1366,785,18,Subscription,Unemployed,<30k,402.89,2022-11-25,False,0.279
1367,436,18,Major Purchase,Part-time,60-100k,3286.06,2022-10-21,False,0.613
1368,587,18,Subscription,Self-employed,30-60k,712.73,2023-01-01,False,0.251
1369,272,18,Subscription,Full-time,60-100k,7978.78,2022-12-18,False,0.839
1370,132,18,Major Purchase,Part-time,100k+,1159.62,2023-01-05,False,0.478
1371,483,18,Subscription,Full-time,100k+,10710.46,2023-01-01,False,0.506
1372,674,18,Savings Deposit,Student,60-100k,865.87,2022-11-25,False,0.64
1373,347,18,Subscription Cancel,Unemployed,60-100k,297.15,2022-12-27,False,0.678
1374,467,18,Credit Application,Student,<30k,447.3,2022-10-24,False,0.117
1375,383,18,Subscription,Unemployed,60-100k,626.67,2022-10-26,False,0.591
1376,745,18,Subscription Cancel,Full-time,100k+,3581.3,2022-11-24,False,0.61
1377,170,18,Savings Deposit,Part-time,30-60k,2674.39,2023-01-01,False,0.603
1378,115,18,Investment,Student,100k+,918.14,2022-12-13,False,0.605
1379,174,18,Major Purchase,Student,60-100k,1370.79,2022-12-01,False,0.705
1380,59,18,Investment,Full-time,30-60k,4734.45,2023-01-10,False,0.675
